log2RPKM	sex	bias
0.514112359	"meanmale"	"female"
4.7225012668	"meanmale"	"female"
0.1825363958	"meanmale"	"female"
-1.4740296226	"meanmale"	"female"
NA	"meanmale"	"female"
1.5875279382	"meanmale"	"female"
NA	"meanmale"	"female"
NA	"meanmale"	"female"
4.958702447	"meanmale"	"female"
1.4675305724	"meanmale"	"female"
-0.1533542374	"meanmale"	"female"
-1.8817800726	"meanmale"	"female"
5.9252595274	"meanmale"	"female"
-0.00183750699999998	"meanmale"	"female"
-1.0051234406	"meanmale"	"female"
-0.4130582554	"meanmale"	"female"
3.0454997104	"meanmale"	"female"
1.4497572916	"meanmale"	"female"
3.7225248524	"meanmale"	"female"
NA	"meanmale"	"female"
5.833727119	"meanmale"	"female"
3.9371396044	"meanmale"	"female"
4.5563307342	"meanmale"	"female"
-2.2672017926	"meanmale"	"female"
0.0235731002	"meanmale"	"female"
-0.5791263192	"meanmale"	"female"
3.5353998552	"meanmale"	"female"
4.7424410192	"meanmale"	"female"
NA	"meanmale"	"female"
4.943148909	"meanmale"	"female"
5.6521650426	"meanmale"	"female"
1.7523907852	"meanmale"	"female"
-0.924368633	"meanmale"	"female"
5.7597621456	"meanmale"	"female"
-0.4708783958	"meanmale"	"female"
-0.4171422852	"meanmale"	"female"
5.6257704666	"meanmale"	"female"
NA	"meanmale"	"female"
-0.2832748922	"meanmale"	"female"
NA	"meanmale"	"female"
NA	"meanmale"	"female"
-1.176826361	"meanmale"	"female"
2.9793202158	"meanmale"	"female"
5.357115979	"meanmale"	"female"
4.4230497202	"meanmale"	"female"
-3.0821477782	"meanmale"	"female"
2.9897234606	"meanmale"	"female"
5.2034887138	"meanmale"	"female"
5.42630998	"meanmale"	"female"
0.1634179178	"meanmale"	"female"
0.6654638152	"meanmale"	"female"
-1.9638293116	"meanmale"	"female"
2.3097251046	"meanmale"	"female"
-1.4345051012	"meanmale"	"female"
2.365760053	"meanmale"	"female"
NA	"meanmale"	"female"
-2.2213627316	"meanmale"	"female"
-0.1735121854	"meanmale"	"female"
5.9488295718	"meanmale"	"female"
4.5976658498	"meanmale"	"female"
3.0080634436	"meanmale"	"female"
-1.9780204544	"meanmale"	"female"
-2.5908930728	"meanmale"	"female"
6.3396379954	"meanmale"	"female"
5.4066089312	"meanmale"	"female"
-0.8433708134	"meanmale"	"female"
-0.5730373968	"meanmale"	"female"
4.8169934286	"meanmale"	"female"
-0.1731906662	"meanmale"	"female"
4.8002273822	"meanmale"	"female"
-2.2234043592	"meanmale"	"female"
-1.6640020176	"meanmale"	"female"
-0.729166424	"meanmale"	"female"
-2.2240212536	"meanmale"	"female"
5.3480555994	"meanmale"	"female"
-0.7878767728	"meanmale"	"female"
-0.5311273776	"meanmale"	"female"
0.9516329638	"meanmale"	"female"
NA	"meanmale"	"female"
1.9694463036	"meanmale"	"female"
NA	"meanmale"	"female"
NA	"meanmale"	"female"
NA	"meanmale"	"female"
NA	"meanmale"	"female"
NA	"meanmale"	"female"
-4.2706185654	"meanmale"	"female"
-2.6811650242	"meanmale"	"female"
5.9939470326	"meanmale"	"female"
NA	"meanmale"	"female"
3.9313418874	"meanmale"	"female"
1.8724883804	"meanmale"	"female"
-1.3560379418	"meanmale"	"female"
2.8037130912	"meanmale"	"female"
2.1468763368	"meanmale"	"female"
-0.9191602522	"meanmale"	"female"
-0.8339151738	"meanmale"	"female"
3.4460494224	"meanmale"	"female"
NA	"meanmale"	"female"
3.5645934422	"meanmale"	"female"
NA	"meanmale"	"female"
NA	"meanmale"	"female"
4.3764491554	"meanmale"	"female"
0.3183739128	"meanmale"	"female"
4.1683194084	"meanmale"	"female"
0.1139120582	"meanmale"	"female"
3.4285117472	"meanmale"	"female"
1.4919722458	"meanmale"	"female"
-1.0789043208	"meanmale"	"female"
NA	"meanmale"	"female"
2.6401976412	"meanmale"	"female"
1.0108733926	"meanmale"	"female"
3.2359735294	"meanmale"	"female"
-0.46658259	"meanmale"	"female"
2.641413597	"meanmale"	"female"
2.4862054864	"meanmale"	"female"
4.9143062552	"meanmale"	"female"
5.4801428356	"meanmale"	"female"
0.877310015	"meanmale"	"female"
4.034680845	"meanmale"	"female"
-3.6154972954	"meanmale"	"female"
6.0875785372	"meanmale"	"female"
0.1223906978	"meanmale"	"female"
-0.0286425198	"meanmale"	"female"
0.0223939978	"meanmale"	"female"
NA	"meanmale"	"female"
0.8116632122	"meanmale"	"female"
2.751287768	"meanmale"	"female"
3.758406735	"meanmale"	"female"
NA	"meanmale"	"female"
NA	"meanmale"	"female"
5.174585764	"meanmale"	"female"
0.194188733	"meanmale"	"female"
1.5645391776	"meanmale"	"female"
4.3120897124	"meanmale"	"female"
-1.468644247	"meanmale"	"female"
3.744529595	"meanmale"	"female"
2.1990051988	"meanmale"	"female"
NA	"meanmale"	"female"
3.1845180372	"meanmale"	"female"
-0.2266736444	"meanmale"	"female"
NA	"meanmale"	"female"
2.3828651744	"meanmale"	"female"
5.8028530692	"meanmale"	"female"
3.5479072954	"meanmale"	"female"
NA	"meanmale"	"female"
5.2314039692	"meanmale"	"female"
2.4335630572	"meanmale"	"female"
3.1841981946	"meanmale"	"female"
2.3837630798	"meanmale"	"female"
5.7968895244	"meanmale"	"female"
0.4334583132	"meanmale"	"female"
-0.4649184254	"meanmale"	"female"
NA	"meanmale"	"female"
0.1535183268	"meanmale"	"female"
4.6531869094	"meanmale"	"female"
1.4089007466	"meanmale"	"female"
NA	"meanmale"	"female"
NA	"meanmale"	"female"
3.9351323006	"meanmale"	"female"
-2.5830073078	"meanmale"	"female"
7.166169491	"meanmale"	"female"
2.7063343156	"meanmale"	"female"
-0.4903636552	"meanmale"	"female"
-2.257906769	"meanmale"	"female"
2.767092235	"meanmale"	"female"
-0.00311536720000003	"meanmale"	"female"
3.1901971692	"meanmale"	"female"
-0.0990162114	"meanmale"	"female"
4.4831848328	"meanmale"	"female"
1.904324296	"meanmale"	"female"
NA	"meanmale"	"female"
NA	"meanmale"	"female"
0.0801706978	"meanmale"	"female"
0.4395839164	"meanmale"	"female"
0.9920141398	"meanmale"	"female"
5.0529735344	"meanmale"	"female"
NA	"meanmale"	"female"
-0.1718665652	"meanmale"	"female"
-0.8558933726	"meanmale"	"female"
2.7889041868	"meanmale"	"female"
3.271850676	"meanmale"	"female"
0.8071106742	"meanmale"	"female"
0.811111415	"meanmale"	"female"
NA	"meanmale"	"female"
2.4413139272	"meanmale"	"female"
4.8026374726	"meanmale"	"female"
0.3225198752	"meanmale"	"female"
0.761206685	"meanmale"	"female"
2.835984883	"meanmale"	"female"
2.525602089	"meanmale"	"female"
-0.155794492	"meanmale"	"female"
5.484471049	"meanmale"	"female"
1.2178791448	"meanmale"	"female"
2.1018447142	"meanmale"	"female"
-1.8879461676	"meanmale"	"female"
3.7619474224	"meanmale"	"female"
1.7224960308	"meanmale"	"female"
-2.7896453472	"meanmale"	"female"
2.728407566	"meanmale"	"female"
NA	"meanmale"	"female"
0.3213766608	"meanmale"	"female"
1.8679379188	"meanmale"	"female"
2.4425204682	"meanmale"	"female"
2.5358516586	"meanmale"	"female"
0.5047346962	"meanmale"	"female"
0.0919194248	"meanmale"	"female"
NA	"meanmale"	"female"
3.1999613228	"meanmale"	"female"
0.137456924	"meanmale"	"female"
NA	"meanmale"	"female"
-0.2295185946	"meanmale"	"female"
0.717467345	"meanmale"	"female"
2.077144477	"meanmale"	"female"
-1.1816500172	"meanmale"	"female"
NA	"meanmale"	"female"
1.2114741202	"meanmale"	"female"
3.0473041822	"meanmale"	"female"
0.7972061832	"meanmale"	"female"
0.252234567	"meanmale"	"female"
1.3191349002	"meanmale"	"female"
1.3893996618	"meanmale"	"female"
4.8461087094	"meanmale"	"female"
0.8645232878	"meanmale"	"female"
3.808513263	"meanmale"	"female"
6.4045011942	"meanmale"	"female"
3.6338081018	"meanmale"	"female"
3.2153273566	"meanmale"	"female"
2.8674002006	"meanmale"	"female"
-0.3391490282	"meanmale"	"female"
6.680819225	"meanmale"	"female"
2.2176567332	"meanmale"	"female"
5.4321757082	"meanmale"	"female"
4.574900729	"meanmale"	"female"
NA	"meanmale"	"female"
NA	"meanmale"	"female"
1.500510194	"meanmale"	"female"
NA	"meanmale"	"female"
5.5591905282	"meanmale"	"female"
4.5454479698	"meanmale"	"female"
0.468644432	"meanmale"	"female"
-1.4455796878	"meanmale"	"female"
0.659795314	"meanmale"	"female"
-0.271627839	"meanmale"	"female"
-0.1380240344	"meanmale"	"female"
3.5151846992	"meanmale"	"female"
0.2783283102	"meanmale"	"female"
2.6657070454	"meanmale"	"female"
4.0581497396	"meanmale"	"female"
1.7735950172	"meanmale"	"female"
5.6580597084	"meanmale"	"female"
NA	"meanmale"	"female"
4.3163335088	"meanmale"	"female"
1.158577097	"meanmale"	"female"
0.540811598	"meanmale"	"female"
0.7306249966	"meanmale"	"female"
NA	"meanmale"	"female"
-0.4956709344	"meanmale"	"female"
-1.0809279404	"meanmale"	"female"
2.0705700962	"meanmale"	"female"
2.9876025496	"meanmale"	"female"
3.5622177952	"meanmale"	"female"
3.4954754386	"meanmale"	"female"
3.4816603772	"meanmale"	"female"
0.3789013282	"meanmale"	"female"
-1.0476427424	"meanmale"	"female"
-1.062392387	"meanmale"	"female"
4.9571544478	"meanmale"	"female"
0.5041787202	"meanmale"	"female"
2.0343893122	"meanmale"	"female"
3.7847400338	"meanmale"	"female"
5.699507244	"meanmale"	"female"
4.820852265	"meanmale"	"female"
0.3132138444	"meanmale"	"female"
3.9623022108	"meanmale"	"female"
2.5387182376	"meanmale"	"female"
-0.1611885492	"meanmale"	"female"
-0.1092961562	"meanmale"	"female"
4.6209232836	"meanmale"	"female"
-2.1229517046	"meanmale"	"female"
-1.9392721534	"meanmale"	"female"
-0.2584480478	"meanmale"	"female"
-1.3151198816	"meanmale"	"female"
4.5167368156	"meanmale"	"female"
NA	"meanmale"	"female"
3.1375992542	"meanmale"	"female"
2.7389350438	"meanmale"	"female"
-0.3302986698	"meanmale"	"female"
-1.6879016358	"meanmale"	"female"
4.1888435758	"meanmale"	"female"
7.0276315558	"meanmale"	"female"
-3.626646946	"meanmale"	"female"
0.602311924	"meanmale"	"female"
-1.311789128	"meanmale"	"female"
2.8059160318	"meanmale"	"female"
-0.437799095	"meanmale"	"female"
1.1311549796	"meanmale"	"female"
2.6984486084	"meanmale"	"female"
1.7131870346	"meanmale"	"female"
3.680056624	"meanmale"	"female"
1.2778487578	"meanmale"	"female"
1.4992576002	"meanmale"	"female"
NA	"meanmale"	"female"
4.52514599	"meanmale"	"female"
5.4413779446	"meanmale"	"female"
1.9483298258	"meanmale"	"female"
0.3617969276	"meanmale"	"female"
4.259758523	"meanmale"	"female"
NA	"meanmale"	"female"
3.3011591026	"meanmale"	"female"
NA	"meanmale"	"female"
-2.185545447	"meanmale"	"female"
0.9722142982	"meanmale"	"female"
NA	"meanmale"	"female"
-0.7136894256	"meanmale"	"female"
NA	"meanmale"	"female"
NA	"meanmale"	"female"
NA	"meanmale"	"female"
2.9458144626	"meanmale"	"female"
5.5855913512	"meanmale"	"female"
5.7107731696	"meanmale"	"female"
NA	"meanmale"	"female"
NA	"meanmale"	"female"
-2.4168068608	"meanmale"	"female"
NA	"meanmale"	"female"
2.5797433774	"meanmale"	"female"
3.255272716	"meanmale"	"female"
-0.2057819904	"meanmale"	"female"
-1.8535573292	"meanmale"	"female"
1.5897354182	"meanmale"	"female"
4.675934904	"meanmale"	"female"
3.1086689988	"meanmale"	"female"
1.4972245796	"meanmale"	"female"
NA	"meanmale"	"female"
3.9294201138	"meanmale"	"female"
-0.161814636	"meanmale"	"female"
NA	"meanmale"	"female"
-0.7537266866	"meanmale"	"female"
4.0559030566	"meanmale"	"female"
1.519726247	"meanmale"	"female"
5.8075819472	"meanmale"	"female"
-0.9460280884	"meanmale"	"female"
NA	"meanmale"	"female"
-1.1928871926	"meanmale"	"female"
-2.9190968734	"meanmale"	"female"
1.890407006	"meanmale"	"female"
1.6294625874	"meanmale"	"female"
0.2737922132	"meanmale"	"female"
3.7567284436	"meanmale"	"female"
4.2064052298	"meanmale"	"female"
2.6594510412	"meanmale"	"female"
5.854519454	"meanmale"	"female"
1.2138946284	"meanmale"	"female"
-0.042496309	"meanmale"	"female"
3.0856116466	"meanmale"	"female"
-2.2638630228	"meanmale"	"female"
4.7900005646	"meanmale"	"female"
4.3183586844	"meanmale"	"female"
4.451347487	"meanmale"	"female"
0.236759695	"meanmale"	"female"
3.995165494	"meanmale"	"female"
-0.1668455446	"meanmale"	"female"
1.9133970988	"meanmale"	"female"
NA	"meanmale"	"female"
-2.8638562374	"meanmale"	"female"
0.4870032288	"meanmale"	"female"
-0.078830833	"meanmale"	"female"
3.277863532	"meanmale"	"female"
NA	"meanmale"	"female"
0.1440003856	"meanmale"	"female"
NA	"meanmale"	"female"
3.1632448972	"meanmale"	"female"
NA	"meanmale"	"female"
NA	"meanmale"	"female"
3.0753309624	"meanmale"	"female"
4.9401222764	"meanmale"	"female"
1.1904692884	"meanmale"	"female"
0.6171675662	"meanmale"	"female"
4.4768971728	"meanmale"	"female"
2.974797827	"meanmale"	"female"
-1.0994917712	"meanmale"	"female"
-0.3974365182	"meanmale"	"female"
3.249675617	"meanmale"	"female"
0.414110041	"meanmale"	"female"
3.865923634	"meanmale"	"female"
NA	"meanmale"	"female"
-1.7302817314	"meanmale"	"female"
-1.9744696798	"meanmale"	"female"
4.487002103	"meanmale"	"female"
1.3238994832	"meanmale"	"female"
NA	"meanmale"	"female"
2.1828092702	"meanmale"	"female"
1.9593505848	"meanmale"	"female"
1.604062913	"meanmale"	"female"
5.3464210836	"meanmale"	"female"
1.739859188	"meanmale"	"female"
NA	"meanmale"	"female"
-2.629498813	"meanmale"	"female"
1.545806197	"meanmale"	"female"
4.000101644	"meanmale"	"female"
3.8187260016	"meanmale"	"female"
5.6555893684	"meanmale"	"female"
4.3355994224	"meanmale"	"female"
3.7880140964	"meanmale"	"female"
-2.5955342002	"meanmale"	"female"
-1.1895324516	"meanmale"	"female"
4.9104577418	"meanmale"	"female"
-2.8344322098	"meanmale"	"female"
0.2638393212	"meanmale"	"female"
3.3231552938	"meanmale"	"female"
NA	"meanmale"	"female"
0.3790946166	"meanmale"	"female"
5.8056456422	"meanmale"	"female"
4.0996516318	"meanmale"	"female"
-0.0184114176	"meanmale"	"female"
0.6612045124	"meanmale"	"female"
3.843986048	"meanmale"	"female"
0.053353912	"meanmale"	"female"
NA	"meanmale"	"female"
4.2074051688	"meanmale"	"female"
-0.0762067984	"meanmale"	"female"
4.6640551042	"meanmale"	"female"
-0.669794151	"meanmale"	"female"
4.3565457738	"meanmale"	"female"
-1.7652531736	"meanmale"	"female"
1.9715434792	"meanmale"	"female"
0.66176416	"meanmale"	"female"
1.1501391534	"meanmale"	"female"
1.4870446428	"meanmale"	"female"
3.9878526254	"meanmale"	"female"
1.1375622138	"meanmale"	"female"
3.6259247824	"meanmale"	"female"
NA	"meanmale"	"female"
NA	"meanmale"	"female"
NA	"meanmale"	"female"
5.0959668818	"meanmale"	"female"
3.6128333418	"meanmale"	"female"
6.0088210524	"meanmale"	"female"
NA	"meanmale"	"female"
2.0138226838	"meanmale"	"female"
1.8419346658	"meanmale"	"female"
1.172207681	"meanmale"	"female"
3.4106515128	"meanmale"	"female"
NA	"meanmale"	"female"
1.4518175458	"meanmale"	"female"
2.2300685232	"meanmale"	"female"
2.400043125	"meanmale"	"female"
0.2018564126	"meanmale"	"female"
2.8269095734	"meanmale"	"female"
3.0455872862	"meanmale"	"female"
NA	"meanmale"	"female"
2.3094872824	"meanmale"	"female"
4.8439028198	"meanmale"	"female"
1.3292946908	"meanmale"	"female"
3.2792004824	"meanmale"	"female"
-2.1753986966	"meanmale"	"female"
3.6127694922	"meanmale"	"female"
6.3339770716	"meanmale"	"female"
4.3555438262	"meanmale"	"female"
3.540631118	"meanmale"	"female"
-2.0287173346	"meanmale"	"female"
-0.790697264	"meanmale"	"female"
5.7643307744	"meanmale"	"female"
0.0576800618	"meanmale"	"female"
-1.689025798	"meanmale"	"female"
1.4621758086	"meanmale"	"female"
0.4402240988	"meanmale"	"female"
3.3161578152	"meanmale"	"female"
6.0365390084	"meanmale"	"female"
1.5128133424	"meanmale"	"female"
3.3075203362	"meanmale"	"female"
-1.0590353648	"meanmale"	"female"
3.7760575892	"meanmale"	"female"
0.0848785992	"meanmale"	"female"
-1.1787793092	"meanmale"	"female"
2.2357060328	"meanmale"	"female"
6.443763036	"meanmale"	"female"
2.0750662752	"meanmale"	"female"
-1.1293716966	"meanmale"	"female"
NA	"meanmale"	"female"
5.7742558796	"meanmale"	"female"
2.067474588	"meanmale"	"female"
NA	"meanmale"	"female"
2.3430513878	"meanmale"	"female"
4.573135371	"meanmale"	"female"
2.4901415726	"meanmale"	"female"
-1.6748367608	"meanmale"	"female"
4.7289738138	"meanmale"	"female"
-2.6221942896	"meanmale"	"female"
5.748809525	"meanmale"	"female"
5.729786555	"meanmale"	"female"
5.5929900566	"meanmale"	"female"
3.8232720724	"meanmale"	"female"
1.6336305602	"meanmale"	"female"
NA	"meanmale"	"female"
4.1971392422	"meanmale"	"female"
3.7699106832	"meanmale"	"female"
2.3820366128	"meanmale"	"female"
0.9067583658	"meanmale"	"female"
1.4967361274	"meanmale"	"female"
1.689420805	"meanmale"	"female"
2.761046846	"meanmale"	"female"
NA	"meanmale"	"female"
0.4748680662	"meanmale"	"female"
2.4677474438	"meanmale"	"female"
6.441866521	"meanmale"	"female"
4.846796121	"meanmale"	"female"
1.691561876	"meanmale"	"female"
NA	"meanmale"	"female"
NA	"meanmale"	"female"
0.2504985856	"meanmale"	"female"
-1.6053972008	"meanmale"	"female"
3.4053372284	"meanmale"	"female"
5.2869279262	"meanmale"	"female"
NA	"meanmale"	"female"
NA	"meanmale"	"female"
4.745575029	"meanmale"	"female"
3.316381747	"meanmale"	"female"
5.118692377	"meanmale"	"female"
0.565613865	"meanmale"	"female"
1.8154195972	"meanmale"	"female"
0.82591281	"meanmale"	"female"
-1.1135673384	"meanmale"	"female"
1.4387721066	"meanmale"	"female"
-1.0606330608	"meanmale"	"female"
-0.1057572954	"meanmale"	"female"
0.7247014922	"meanmale"	"female"
5.8682217124	"meanmale"	"female"
3.5792724522	"meanmale"	"female"
2.285547977	"meanmale"	"female"
4.0929348848	"meanmale"	"female"
1.9939205304	"meanmale"	"female"
1.836742308	"meanmale"	"female"
-1.05982978	"meanmale"	"female"
-0.2205403928	"meanmale"	"female"
3.214246201	"meanmale"	"female"
0.2598338148	"meanmale"	"female"
-1.6421125118	"meanmale"	"female"
3.9157271042	"meanmale"	"female"
-1.6024531994	"meanmale"	"female"
NA	"meanmale"	"female"
4.420331464	"meanmale"	"female"
3.3494260056	"meanmale"	"female"
6.0673460518	"meanmale"	"female"
3.202177335	"meanmale"	"female"
-1.6449827826	"meanmale"	"female"
-0.8924385084	"meanmale"	"female"
3.2894575672	"meanmale"	"female"
NA	"meanmale"	"female"
0.1923304372	"meanmale"	"female"
5.021459533	"meanmale"	"female"
-0.6589080226	"meanmale"	"female"
0.5777678604	"meanmale"	"female"
0.4717410058	"meanmale"	"female"
2.2254098392	"meanmale"	"female"
5.5860784184	"meanmale"	"female"
-0.6621211702	"meanmale"	"female"
4.8175444814	"meanmale"	"female"
2.3523900184	"meanmale"	"female"
0.1547474374	"meanmale"	"female"
-0.1918141792	"meanmale"	"female"
1.6200175282	"meanmale"	"female"
3.9014703644	"meanmale"	"female"
-1.4501608514	"meanmale"	"female"
2.8342296626	"meanmale"	"female"
4.4155437932	"meanmale"	"female"
0.5904479288	"meanmale"	"female"
7.280067769	"meanmale"	"female"
5.0968792116	"meanmale"	"female"
-0.7163771916	"meanmale"	"female"
-0.5979031742	"meanmale"	"female"
3.516430633	"meanmale"	"female"
-0.968672156	"meanmale"	"female"
2.4589556136	"meanmale"	"female"
0.8364727802	"meanmale"	"female"
5.0943701552	"meanmale"	"female"
1.357916404	"meanmale"	"female"
1.25524195	"meanmale"	"female"
2.1555126944	"meanmale"	"female"
2.7020853884	"meanmale"	"female"
-2.5298733412	"meanmale"	"female"
-0.4928233934	"meanmale"	"female"
4.33448252	"meanmale"	"female"
NA	"meanmale"	"female"
NA	"meanmale"	"female"
3.2664651098	"meanmale"	"female"
4.9908258532	"meanmale"	"female"
-0.6058724206	"meanmale"	"female"
2.7651842536	"meanmale"	"female"
5.9229965304	"meanmale"	"female"
0.4841008086	"meanmale"	"female"
3.0419964832	"meanmale"	"female"
