log2RPKM	Sex	Bias
1.679275428	meanmale	unbias
1.709383371	meanmale	unbias
-0.012758915	meanmale	unbias
1.56814597	meanmale	unbias
1.811728934	meanmale	unbias
0.231490829	meanmale	unbias
-0.020128369	meanmale	unbias
2.377214572	meanmale	unbias
0.218662735	meanmale	unbias
0.837327256	meanmale	unbias
0.109972629	meanmale	unbias
0.981499703	meanmale	unbias
1.278344376	meanmale	unbias
0.137458357	meanmale	unbias
0.351425997	meanmale	unbias
-0.224304595	meanmale	unbias
0.196899039	meanmale	unbias
0.589048141	meanmale	unbias
1.918545312	meanmale	unbias
0.384774875	meanmale	unbias
0.000820873	meanmale	unbias
0.95655767	meanmale	unbias
0.818823934	meanmale	unbias
0.075983171	meanmale	unbias
0.375699083	meanmale	unbias
1.025325881	meanmale	unbias
0.43711971	meanmale	unbias
1.462407259	meanmale	unbias
1.536851299	meanmale	unbias
0.331298233	meanmale	unbias
0.331551593	meanmale	unbias
1.536689232	meanmale	unbias
2.208632858	meanmale	unbias
0.69337871	meanmale	unbias
1.052557206	meanmale	unbias
1.742297576	meanmale	unbias
0.020733803	meanmale	unbias
1.204159719	meanmale	unbias
1.174931295	meanmale	unbias
0.595034008	meanmale	unbias
0.489604647	meanmale	unbias
-0.014376761	meanmale	unbias
0.8547563	meanmale	unbias
1.408870865	meanmale	unbias
1.413836607	meanmale	unbias
2.006990363	meanmale	unbias
0.729688811	meanmale	unbias
1.397209504	meanmale	unbias
0.527227064	meanmale	unbias
0.334121807	meanmale	unbias
0.169954009	meanmale	unbias
0.18722468	meanmale	unbias
-0.250463848	meanmale	unbias
-0.689289592	meanmale	unbias
0.234035151	meanmale	unbias
0.439663773	meanmale	unbias
0.938860044	meanmale	unbias
0.551225878	meanmale	unbias
1.103339829	meanmale	unbias
1.557932569	meanmale	unbias
-0.178326657	meanmale	unbias
-0.078623437	meanmale	unbias
1.621711743	meanmale	unbias
1.722065962	meanmale	unbias
1.214151951	meanmale	unbias
1.496072381	meanmale	unbias
0.957169815	meanmale	unbias
0.877658393	meanmale	unbias
2.300994656	meanmale	unbias
0.578173222	meanmale	unbias
1.133078485	meanmale	unbias
0.919632845	meanmale	unbias
-0.115930127	meanmale	unbias
0.419612114	meanmale	unbias
0.609964238	meanmale	unbias
1.14751572	meanmale	unbias
0.610471739	meanmale	unbias
0.322689701	meanmale	unbias
0.342247501	meanmale	unbias
0.591630384	meanmale	unbias
0.480902703	meanmale	unbias
1.023147842	meanmale	unbias
0.744747658	meanmale	unbias
1.175137188	meanmale	unbias
NA	meanmale	unbias
2.084680456	meanmale	unbias
1.285398001	meanmale	unbias
1.309477586	meanmale	unbias
1.170874109	meanmale	unbias
1.859992093	meanmale	unbias
-0.127759464	meanmale	unbias
0.608290952	meanmale	unbias
1.290629885	meanmale	unbias
1.721460259	meanmale	unbias
-0.067278913	meanmale	unbias
0.532439596	meanmale	unbias
0.416452681	meanmale	unbias
0.272724407	meanmale	unbias
0.682768128	meanmale	unbias
-0.083646054	meanmale	unbias
1.064347909	meanmale	unbias
1.673470264	meanmale	unbias
0.277269974	meanmale	unbias
1.921074328	meanmale	unbias
0.64282717	meanmale	unbias
1.222300309	meanmale	unbias
2.691351663	meanmale	unbias
0.01288425	meanmale	unbias
1.24299117	meanmale	unbias
1.420908349	meanmale	unbias
1.259861216	meanmale	unbias
0.364312072	meanmale	unbias
1.20096647	meanmale	unbias
0.651430283	meanmale	unbias
3.01169826	meanmale	unbias
1.324146057	meanmale	unbias
0.102970152	meanmale	unbias
0.343761204	meanmale	unbias
0.984347799	meanmale	unbias
1.314597908	meanmale	unbias
0.399847159	meanmale	unbias
0.511607828	meanmale	unbias
2.124446428	meanmale	unbias
0.768190701	meanmale	unbias
0.593598326	meanmale	unbias
2.215904709	meanmale	unbias
NA	meanmale	unbias
0.730053344	meanmale	unbias
1.395276689	meanmale	unbias
1.426339451	meanmale	unbias
0.55436441	meanmale	unbias
0.608975062	meanmale	unbias
1.474186459	meanmale	unbias
2.266352235	meanmale	unbias
0.496328985	meanmale	unbias
0.500228296	meanmale	unbias
1.952968913	meanmale	unbias
0.564804596	meanmale	unbias
0.418113019	meanmale	unbias
-0.17367027	meanmale	unbias
0.260015214	meanmale	unbias
0.767846237	meanmale	unbias
1.194779227	meanmale	unbias
0.516936194	meanmale	unbias
1.858735903	meanmale	unbias
-0.146149635	meanmale	unbias
0.055186277	meanmale	unbias
0.109155672	meanmale	unbias
0.586253372	meanmale	unbias
1.33981391	meanmale	unbias
1.294899766	meanmale	unbias
1.856946227	meanmale	unbias
0.83506942	meanmale	unbias
0.216049508	meanmale	unbias
1.303334342	meanmale	unbias
0.957540428	meanmale	unbias
0.172843097	meanmale	unbias
1.701267731	meanmale	unbias
0.733990124	meanmale	unbias
0.170460449	meanmale	unbias
0.020735007	meanmale	unbias
0.525455125	meanmale	unbias
0.742004446	meanmale	unbias
1.600186056	meanmale	unbias
0.44196299	meanmale	unbias
1.846238283	meanmale	unbias
-0.139873508	meanmale	unbias
1.415948454	meanmale	unbias
0.692196522	meanmale	unbias
1.787321011	meanmale	unbias
0.225649706	meanmale	unbias
0.628207188	meanmale	unbias
1.451624706	meanmale	unbias
-0.29273941	meanmale	unbias
2.386339495	meanmale	unbias
0.645224917	meanmale	unbias
0.456921946	meanmale	unbias
0.049682566	meanmale	unbias
0.355893908	meanmale	unbias
-0.059107154	meanmale	unbias
-0.281884908	meanmale	unbias
1.403333349	meanmale	unbias
0.881379648	meanmale	unbias
1.795358148	meanmale	unbias
2.154335921	meanmale	unbias
-0.264431465	meanmale	unbias
1.116933399	meanmale	unbias
0.470962943	meanmale	unbias
1.038210596	meanmale	unbias
1.358396106	meanmale	unbias
0.076622413	meanmale	unbias
2.125097013	meanmale	unbias
0.206994987	meanmale	unbias
0.12758338	meanmale	unbias
-0.022520405	meanmale	unbias
1.738447257	meanmale	unbias
0.556348564	meanmale	unbias
0.499817534	meanmale	unbias
-0.201381788	meanmale	unbias
0.940287673	meanmale	unbias
0.288366083	meanmale	unbias
1.156211014	meanmale	unbias
1.735366613	meanmale	unbias
0.54903199	meanmale	unbias
2.058895371	meanmale	unbias
1.415369673	meanmale	unbias
1.117095663	meanmale	unbias
1.487596933	meanmale	unbias
2.563545603	meanmale	unbias
1.84280804	meanmale	unbias
2.28868815	meanmale	unbias
1.555432863	meanmale	unbias
1.723929322	meanmale	unbias
1.236551096	meanmale	unbias
1.747725165	meanmale	unbias
1.442488424	meanmale	unbias
-0.113528521	meanmale	unbias
1.940660657	meanmale	unbias
0.505038704	meanmale	unbias
1.339043887	meanmale	unbias
0.506903396	meanmale	unbias
-0.228696202	meanmale	unbias
2.418452343	meanmale	unbias
0.661321243	meanmale	unbias
0.448104236	meanmale	unbias
0.772624774	meanmale	unbias
0.696228117	meanmale	unbias
0.53182342	meanmale	unbias
0.406273788	meanmale	unbias
0.98875788	meanmale	unbias
1.67922181	meanmale	unbias
-0.139259771	meanmale	unbias
0.689737429	meanmale	unbias
1.115510975	meanmale	unbias
0.9159879	meanmale	unbias
0.901381976	meanmale	unbias
1.2098494	meanmale	unbias
0.309896227	meanmale	unbias
0.774697204	meanmale	unbias
0.058414279	meanmale	unbias
0.546599869	meanmale	unbias
1.219632524	meanmale	unbias
-0.158710047	meanmale	unbias
0.558055545	meanmale	unbias
1.171019183	meanmale	unbias
1.623660272	meanmale	unbias
2.2809487	meanmale	unbias
0.438737532	meanmale	unbias
0.99076083	meanmale	unbias
2.299603249	meanmale	unbias
-0.213088966	meanmale	unbias
1.022586495	meanmale	unbias
1.531261937	meanmale	unbias
1.086587383	meanmale	unbias
NA	meanmale	unbias
0.654467904	meanmale	unbias
1.513595706	meanmale	unbias
0.766181575	meanmale	unbias
0.121818225	meanmale	unbias
2.584460587	meanmale	unbias
-0.027757633	meanmale	unbias
0.369016744	meanmale	unbias
1.031962793	meanmale	unbias
0.191355047	meanmale	unbias
0.99231847	meanmale	unbias
0.807117084	meanmale	unbias
0.248285706	meanmale	unbias
1.092048828	meanmale	unbias
0.399533475	meanmale	unbias
-0.029309564	meanmale	unbias
0.139029663	meanmale	unbias
0.853315246	meanmale	unbias
0.639525351	meanmale	unbias
0.270037423	meanmale	unbias
-0.047795694	meanmale	unbias
1.192881668	meanmale	unbias
1.579192022	meanmale	unbias
0.606028103	meanmale	unbias
1.224036581	meanmale	unbias
0.878453074	meanmale	unbias
0.31947445	meanmale	unbias
-0.158423386	meanmale	unbias
0.384364843	meanmale	unbias
1.20915822	meanmale	unbias
1.374735522	meanmale	unbias
1.153596637	meanmale	unbias
0.379065722	meanmale	unbias
0.899351825	meanmale	unbias
0.743948776	meanmale	unbias
1.025624637	meanmale	unbias
1.889771992	meanmale	unbias
1.628943426	meanmale	unbias
0.786095816	meanmale	unbias
0.583872246	meanmale	unbias
1.827022602	meanmale	unbias
0.004259349	meanmale	unbias
0.905825643	meanmale	unbias
-0.017267992	meanmale	unbias
-0.381002782	meanmale	unbias
0.886340748	meanmale	unbias
NA	meanmale	unbias
1.602981945	meanmale	unbias
NA	meanmale	unbias
1.748024343	meanmale	unbias
1.470559165	meanmale	unbias
-0.05386493	meanmale	unbias
-0.296934419	meanmale	unbias
1.729340239	meanmale	unbias
1.099089499	meanmale	unbias
0.928508627	meanmale	unbias
0.455382375	meanmale	unbias
0.332708338	meanmale	unbias
1.992648862	meanmale	unbias
0.430814018	meanmale	unbias
1.126330334	meanmale	unbias
1.937858116	meanmale	unbias
0.411943175	meanmale	unbias
0.413042801	meanmale	unbias
0.500756642	meanmale	unbias
2.286008643	meanmale	unbias
0.19763955	meanmale	unbias
1.382791469	meanmale	unbias
0.36456296	meanmale	unbias
0.477488119	meanmale	unbias
2.028844936	meanmale	unbias
0.305425604	meanmale	unbias
2.126418437	meanmale	unbias
0.974701577	meanmale	unbias
0.489968253	meanmale	unbias
0.985984386	meanmale	unbias
0.580330293	meanmale	unbias
0.407029642	meanmale	unbias
0.65056711	meanmale	unbias
-0.137845894	meanmale	unbias
1.326457911	meanmale	unbias
1.149172457	meanmale	unbias
2.02624076	meanmale	unbias
1.651464552	meanmale	unbias
0.072988141	meanmale	unbias
0.25559401	meanmale	unbias
0.866140199	meanmale	unbias
1.894986882	meanmale	unbias
0.776771966	meanmale	unbias
0.963455044	meanmale	unbias
0.592007164	meanmale	unbias
2.284991597	meanmale	unbias
1.277276785	meanmale	unbias
0.830136963	meanmale	unbias
0.541516494	meanmale	unbias
2.558354248	meanmale	unbias
1.796640315	meanmale	unbias
0.380324579	meanmale	unbias
0.925063701	meanmale	unbias
0.679176062	meanmale	unbias
0.339560814	meanmale	unbias
0.950293441	meanmale	unbias
1.616918987	meanmale	unbias
1.406212752	meanmale	unbias
2.000067527	meanmale	unbias
1.765149951	meanmale	unbias
0.423015449	meanmale	unbias
1.281134317	meanmale	unbias
0.37668036	meanmale	unbias
1.144570115	meanmale	unbias
-0.152181544	meanmale	unbias
1.421066982	meanmale	unbias
0.198406596	meanmale	unbias
0.580103846	meanmale	unbias
1.907014345	meanmale	unbias
-0.163067532	meanmale	unbias
0.472200569	meanmale	unbias
0.007248925	meanmale	unbias
-0.273190142	meanmale	unbias
1.160999071	meanmale	unbias
1.794946198	meanmale	unbias
0.027259457	meanmale	unbias
1.63794837	meanmale	unbias
1.871670891	meanmale	unbias
0.158763996	meanmale	unbias
0.8662497	meanmale	unbias
NA	meanmale	unbias
0.732984335	meanmale	unbias
1.408583989	meanmale	unbias
0.344952203	meanmale	unbias
0.052263328	meanmale	unbias
0.357616985	meanmale	unbias
0.218697504	meanmale	unbias
0.397090131	meanmale	unbias
1.226783613	meanmale	unbias
0.26767132	meanmale	unbias
2.169500168	meanmale	unbias
1.695893381	meanmale	unbias
2.043038311	meanmale	unbias
1.292824143	meanmale	unbias
1.054295084	meanmale	unbias
1.680804096	meanmale	unbias
0.579630042	meanmale	unbias
0.133069034	meanmale	unbias
1.610459608	meanmale	unbias
0.481364708	meanmale	unbias
1.199765431	meanmale	unbias
-0.123461591	meanmale	unbias
-0.04703097	meanmale	unbias
1.118206898	meanmale	unbias
0.206703096	meanmale	unbias
1.624410865	meanmale	unbias
1.305744244	meanmale	unbias
1.678984778	meanmale	unbias
1.123140592	meanmale	unbias
0.627729205	meanmale	unbias
1.89950591	meanmale	unbias
1.842938596	meanmale	unbias
NA	meanmale	unbias
0.260677511	meanmale	unbias
2.147137031	meanmale	unbias
0.207165546	meanmale	unbias
2.36674954	meanmale	unbias
0.730913509	meanmale	unbias
NA	meanmale	unbias
0.84865667	meanmale	unbias
0.457174168	meanmale	unbias
0.972473691	meanmale	unbias
0.408659254	meanmale	unbias
0.263099251	meanmale	unbias
0.938708627	meanmale	unbias
0.324979063	meanmale	unbias
1.554486867	meanmale	unbias
-0.110827205	meanmale	unbias
-0.261243142	meanmale	unbias
2.24830198	meanmale	unbias
0.04929351	meanmale	unbias
0.634666408	meanmale	unbias
1.692039935	meanmale	unbias
1.738868345	meanmale	unbias
-0.206635227	meanmale	unbias
2.681299422	meanmale	unbias
0.449699352	meanmale	unbias
-0.245334353	meanmale	unbias
1.731295888	meanmale	unbias
1.586886615	meanmale	unbias
1.264110022	meanmale	unbias
1.686168339	meanmale	unbias
0.334265206	meanmale	unbias
0.242709311	meanmale	unbias
0.437618002	meanmale	unbias
-0.336884813	meanmale	unbias
0.228121547	meanmale	unbias
0.554023477	meanmale	unbias
0.184009535	meanmale	unbias
1.046334609	meanmale	unbias
0.972270106	meanmale	unbias
-0.039167902	meanmale	unbias
0.051110808	meanmale	unbias
0.737227878	meanmale	unbias
-0.18697487	meanmale	unbias
0.175044855	meanmale	unbias
0.072822129	meanmale	unbias
0.309357195	meanmale	unbias
0.697004911	meanmale	unbias
0.045243892	meanmale	unbias
1.828335885	meanmale	unbias
0.828868359	meanmale	unbias
0.420538549	meanmale	unbias
0.702823951	meanmale	unbias
0.804489919	meanmale	unbias
0.309214393	meanmale	unbias
1.286196864	meanmale	unbias
0.930280154	meanmale	unbias
1.50075394	meanmale	unbias
0.69182787	meanmale	unbias
1.057580801	meanmale	unbias
1.483196654	meanmale	unbias
1.024718716	meanmale	unbias
1.457159962	meanmale	unbias
1.427674866	meanmale	unbias
1.322712348	meanmale	unbias
0.370247592	meanmale	unbias
2.53508595	meanmale	unbias
1.459321403	meanmale	unbias
2.048926621	meanmale	unbias
2.064068045	meanmale	unbias
0.517951858	meanmale	unbias
1.467849201	meanmale	unbias
0.092439147	meanmale	unbias
-0.410702962	meanmale	unbias
2.072566748	meanmale	unbias
0.307668358	meanmale	unbias
1.155525168	meanmale	unbias
0.24842945	meanmale	unbias
1.600509654	meanmale	unbias
0.525890378	meanmale	unbias
1.39852793	meanmale	unbias
0.198017571	meanmale	unbias
0.342875672	meanmale	unbias
0.922889341	meanmale	unbias
0.296655416	meanmale	unbias
0.487365724	meanmale	unbias
2.55813377	meanmale	unbias
2.005848939	meanmale	unbias
0.346535671	meanmale	unbias
0.86834707	meanmale	unbias
0.617203249	meanmale	unbias
0.090868812	meanmale	unbias
1.382117435	meanmale	unbias
1.73930326	meanmale	unbias
0.447675161	meanmale	unbias
0.912172129	meanmale	unbias
0.485385361	meanmale	unbias
2.044078709	meanmale	unbias
0.155924609	meanmale	unbias
0.657195069	meanmale	unbias
0.674495717	meanmale	unbias
1.160311597	meanmale	unbias
1.402555887	meanmale	unbias
0.625158035	meanmale	unbias
1.64397524	meanmale	unbias
-0.182972483	meanmale	unbias
0.310142722	meanmale	unbias
0.579444872	meanmale	unbias
1.819007815	meanmale	unbias
1.848265054	meanmale	unbias
1.109916026	meanmale	unbias
0.783985722	meanmale	unbias
0.835248087	meanmale	unbias
1.902122468	meanmale	unbias
1.216088366	meanmale	unbias
1.531288272	meanmale	unbias
0.547162451	meanmale	unbias
1.686606253	meanmale	unbias
1.087919003	meanmale	unbias
1.358948218	meanmale	unbias
