log2RPKM	Sex	Bias
1.2980683472	"meanmale"	"female"
-0.4421059714	"meanmale"	"female"
1.1272157276	"meanmale"	"female"
0.6619665254	"meanmale"	"female"
NA	"meanmale"	"female"
0.958635451	"meanmale"	"female"
-0.068235566	"meanmale"	"female"
NA	"meanmale"	"female"
0.7173138932	"meanmale"	"female"
1.7468328342	"meanmale"	"female"
1.0680265178	"meanmale"	"female"
NA	"meanmale"	"female"
1.574809514	"meanmale"	"female"
0.7325754766	"meanmale"	"female"
0.9585391688	"meanmale"	"female"
0.7175841896	"meanmale"	"female"
1.7450376282	"meanmale"	"female"
0.130483954	"meanmale"	"female"
-0.1399543918	"meanmale"	"female"
NA	"meanmale"	"female"
0.046213621	"meanmale"	"female"
1.4007488352	"meanmale"	"female"
0.4241213856	"meanmale"	"female"
NA	"meanmale"	"female"
NA	"meanmale"	"female"
1.1845928594	"meanmale"	"female"
-0.7775626786	"meanmale"	"female"
2.1572319708	"meanmale"	"female"
0.8146878074	"meanmale"	"female"
-0.147614169	"meanmale"	"female"
-0.679697665	"meanmale"	"female"
0.8329777634	"meanmale"	"female"
-0.000937818800000001	"meanmale"	"female"
0.9603450398	"meanmale"	"female"
-0.0298068494	"meanmale"	"female"
1.3495731108	"meanmale"	"female"
0.5732587346	"meanmale"	"female"
NA	"meanmale"	"female"
NA	"meanmale"	"female"
0.024133785	"meanmale"	"female"
0.1323279444	"meanmale"	"female"
0.2986260122	"meanmale"	"female"
1.521096601	"meanmale"	"female"
NA	"meanmale"	"female"
-0.0517369914	"meanmale"	"female"
-0.2576495782	"meanmale"	"female"
0.839543815	"meanmale"	"female"
0.9849251948	"meanmale"	"female"
0.242964523	"meanmale"	"female"
0.2441688658	"meanmale"	"female"
NA	"meanmale"	"female"
0.7349087208	"meanmale"	"female"
1.4457379374	"meanmale"	"female"
0.0970881566	"meanmale"	"female"
0.2291460452	"meanmale"	"female"
0.853716517	"meanmale"	"female"
0.760281986	"meanmale"	"female"
-0.0468988154	"meanmale"	"female"
1.6509902962	"meanmale"	"female"
0.366618154	"meanmale"	"female"
0.6327183052	"meanmale"	"female"
-0.5683284268	"meanmale"	"female"
1.1324590162	"meanmale"	"female"
0.5185229728	"meanmale"	"female"
-0.8397669266	"meanmale"	"female"
0.821332518	"meanmale"	"female"
NA	"meanmale"	"female"
0.096744015	"meanmale"	"female"
0.5623053436	"meanmale"	"female"
0.7352719258	"meanmale"	"female"
0.7633674136	"meanmale"	"female"
0.1519402836	"meanmale"	"female"
0.027670504	"meanmale"	"female"
NA	"meanmale"	"female"
0.9632843432	"meanmale"	"female"
0.0413786572	"meanmale"	"female"
NA	"meanmale"	"female"
-0.0690919816	"meanmale"	"female"
0.2159791916	"meanmale"	"female"
0.6252827928	"meanmale"	"female"
-0.3557120998	"meanmale"	"female"
NA	"meanmale"	"female"
0.364690049	"meanmale"	"female"
0.9173299648	"meanmale"	"female"
0.2399829738	"meanmale"	"female"
0.0759301708	"meanmale"	"female"
0.3970991732	"meanmale"	"female"
0.418250974	"meanmale"	"female"
1.4588240836	"meanmale"	"female"
0.2602474416	"meanmale"	"female"
1.1464767312	"meanmale"	"female"
1.9279469668	"meanmale"	"female"
1.0938852372	"meanmale"	"female"
0.9679099802	"meanmale"	"female"
0.8631734702	"meanmale"	"female"
-0.1020940304	"meanmale"	"female"
2.011126982	"meanmale"	"female"
0.6675811968	"meanmale"	"female"
1.63524783	"meanmale"	"female"
1.3771823466	"meanmale"	"female"
NA	"meanmale"	"female"
NA	"meanmale"	"female"
0.451698577	"meanmale"	"female"
NA	"meanmale"	"female"
1.6734831006	"meanmale"	"female"
1.3683161828	"meanmale"	"female"
0.1410760312	"meanmale"	"female"
-0.4351628474	"meanmale"	"female"
0.1986181804	"meanmale"	"female"
-0.0817681272	"meanmale"	"female"
-0.0415493744	"meanmale"	"female"
1.0581760348	"meanmale"	"female"
0.08378517	"meanmale"	"female"
0.8024577804	"meanmale"	"female"
1.2216247986	"meanmale"	"female"
0.5339053004	"meanmale"	"female"
1.7032456896	"meanmale"	"female"
NA	"meanmale"	"female"
1.2993458576	"meanmale"	"female"
0.3487664586	"meanmale"	"female"
0.162800513	"meanmale"	"female"
0.2199400394	"meanmale"	"female"
NA	"meanmale"	"female"
-0.1492118194	"meanmale"	"female"
-0.325391733	"meanmale"	"female"
0.623303707	"meanmale"	"female"
0.8993579824	"meanmale"	"female"
1.0723344076	"meanmale"	"female"
1.0522429562	"meanmale"	"female"
1.0480842082	"meanmale"	"female"
0.1140606652	"meanmale"	"female"
-0.3153718902	"meanmale"	"female"
-0.3198119756	"meanmale"	"female"
1.4922521822	"meanmale"	"female"
0.151772918	"meanmale"	"female"
0.6124122062	"meanmale"	"female"
1.139320276	"meanmale"	"female"
1.7157226412	"meanmale"	"female"
1.4512211366	"meanmale"	"female"
0.0942867622	"meanmale"	"female"
1.1927718174	"meanmale"	"female"
0.7642303402	"meanmale"	"female"
-0.0485225882	"meanmale"	"female"
-0.0329014214	"meanmale"	"female"
1.3910365162	"meanmale"	"female"
-0.6390721424	"meanmale"	"female"
-0.5837790882	"meanmale"	"female"
-0.0778006146	"meanmale"	"female"
-0.3958905322	"meanmale"	"female"
1.359673264	"meanmale"	"female"
NA	"meanmale"	"female"
0.9445114898	"meanmale"	"female"
0.8245016042	"meanmale"	"female"
-0.0994298074	"meanmale"	"female"
-0.5081090218	"meanmale"	"female"
1.2609675636	"meanmale"	"female"
2.1155278968	"meanmale"	"female"
-1.0917295142	"meanmale"	"female"
0.1813139558	"meanmale"	"female"
-0.3948878752	"meanmale"	"female"
0.8446648908	"meanmale"	"female"
-0.1317906594	"meanmale"	"female"
0.3405115786	"meanmale"	"female"
0.8123139728	"meanmale"	"female"
0.5157206856	"meanmale"	"female"
1.1078074296	"meanmale"	"female"
0.384670806	"meanmale"	"female"
0.4513215088	"meanmale"	"female"
NA	"meanmale"	"female"
1.3622046778	"meanmale"	"female"
1.6380179788	"meanmale"	"female"
0.586505719	"meanmale"	"female"
0.1089117276	"meanmale"	"female"
1.2823150898	"meanmale"	"female"
NA	"meanmale"	"female"
0.9937479102	"meanmale"	"female"
NA	"meanmale"	"female"
-0.6579147364	"meanmale"	"female"
0.2926656658	"meanmale"	"female"
NA	"meanmale"	"female"
-0.2148419248	"meanmale"	"female"
NA	"meanmale"	"female"
NA	"meanmale"	"female"
NA	"meanmale"	"female"
0.8867785148	"meanmale"	"female"
1.68143054	"meanmale"	"female"
1.7191140224	"meanmale"	"female"
NA	"meanmale"	"female"
NA	"meanmale"	"female"
-0.727531359	"meanmale"	"female"
NA	"meanmale"	"female"
0.7765801376	"meanmale"	"female"
0.9799347316	"meanmale"	"female"
-0.0619465516	"meanmale"	"female"
-0.5579763548	"meanmale"	"female"
0.4785580462	"meanmale"	"female"
1.4075966642	"meanmale"	"female"
0.9358026152	"meanmale"	"female"
0.4507095086	"meanmale"	"female"
NA	"meanmale"	"female"
1.18287332	"meanmale"	"female"
-0.0487110592	"meanmale"	"female"
NA	"meanmale"	"female"
-0.2268943412	"meanmale"	"female"
1.2209484798	"meanmale"	"female"
0.4574831856	"meanmale"	"female"
1.7482563686	"meanmale"	"female"
-0.2847828314	"meanmale"	"female"
NA	"meanmale"	"female"
-0.3590948264	"meanmale"	"female"
-0.878735719	"meanmale"	"female"
0.5690692128	"meanmale"	"female"
0.4905171158	"meanmale"	"female"
0.0824196688	"meanmale"	"female"
1.1308879472	"meanmale"	"female"
1.266254148	"meanmale"	"female"
0.8005745356	"meanmale"	"female"
1.762385966	"meanmale"	"female"
0.3654186946	"meanmale"	"female"
-0.012792664	"meanmale"	"female"
0.9288616608	"meanmale"	"female"
-0.681490676	"meanmale"	"female"
1.441933849	"meanmale"	"female"
1.2999554958	"meanmale"	"female"
1.3399891148	"meanmale"	"female"
0.0712717698	"meanmale"	"female"
1.2026646512	"meanmale"	"female"
-0.0502255136	"meanmale"	"female"
0.5759899204	"meanmale"	"female"
NA	"meanmale"	"female"
-0.8621066306	"meanmale"	"female"
0.14660258	"meanmale"	"female"
-0.0237304452	"meanmale"	"female"
0.986735245	"meanmale"	"female"
NA	"meanmale"	"female"
0.0433484354	"meanmale"	"female"
NA	"meanmale"	"female"
0.9522315976	"meanmale"	"female"
NA	"meanmale"	"female"
NA	"meanmale"	"female"
0.9257668662	"meanmale"	"female"
1.4871249876	"meanmale"	"female"
0.3583669648	"meanmale"	"female"
0.1857859498	"meanmale"	"female"
1.3476803366	"meanmale"	"female"
0.895503377	"meanmale"	"female"
-0.3309800032	"meanmale"	"female"
-0.1196403132	"meanmale"	"female"
0.978249837	"meanmale"	"female"
0.1246595438	"meanmale"	"female"
1.1637589746	"meanmale"	"female"
NA	"meanmale"	"female"
-0.5208667022	"meanmale"	"female"
-0.594374599	"meanmale"	"female"
1.3507222238	"meanmale"	"female"
0.3985334556	"meanmale"	"female"
NA	"meanmale"	"female"
0.6570910652	"meanmale"	"female"
0.589823298	"meanmale"	"female"
0.4828710518	"meanmale"	"female"
1.6094331154	"meanmale"	"female"
0.5237498038	"meanmale"	"female"
NA	"meanmale"	"female"
-0.7915580162	"meanmale"	"female"
0.465334033	"meanmale"	"female"
1.2041505806	"meanmale"	"female"
1.1495510718	"meanmale"	"female"
1.702502043	"meanmale"	"female"
1.3051454754	"meanmale"	"female"
1.140305867	"meanmale"	"female"
-0.781333649	"meanmale"	"female"
-0.3580849488	"meanmale"	"female"
1.4781950728	"meanmale"	"female"
-0.8532491158	"meanmale"	"female"
0.0794235498	"meanmale"	"female"
1.0003694236	"meanmale"	"female"
NA	"meanmale"	"female"
0.1141188508	"meanmale"	"female"
1.7476734826	"meanmale"	"female"
1.234118113	"meanmale"	"female"
-0.00554238899999999	"meanmale"	"female"
0.1990423914	"meanmale"	"female"
1.1571551036	"meanmale"	"female"
0.016061128	"meanmale"	"female"
NA	"meanmale"	"female"
1.2665551596	"meanmale"	"female"
-0.022940532	"meanmale"	"female"
1.4040204878	"meanmale"	"female"
-0.2016281304	"meanmale"	"female"
1.3114509554	"meanmale"	"female"
-0.531394155	"meanmale"	"female"
0.5934937252	"meanmale"	"female"
0.1992108622	"meanmale"	"female"
0.3462263844	"meanmale"	"female"
0.4476450424	"meanmale"	"female"
1.2004632586	"meanmale"	"female"
0.3424403486	"meanmale"	"female"
1.0915121216	"meanmale"	"female"
NA	"meanmale"	"female"
NA	"meanmale"	"female"
NA	"meanmale"	"female"
1.5340388884	"meanmale"	"female"
1.0875712054	"meanmale"	"female"
1.8088353754	"meanmale"	"female"
NA	"meanmale"	"female"
0.6062210338	"meanmale"	"female"
0.5544775842	"meanmale"	"female"
0.3528696732	"meanmale"	"female"
1.0267084102	"meanmale"	"female"
NA	"meanmale"	"female"
0.4370406298	"meanmale"	"female"
0.6713175178	"meanmale"	"female"
0.7224849716	"meanmale"	"female"
0.060764835	"meanmale"	"female"
0.8509845764	"meanmale"	"female"
0.9168131274	"meanmale"	"female"
NA	"meanmale"	"female"
0.6952249466	"meanmale"	"female"
1.458160045	"meanmale"	"female"
0.400157575	"meanmale"	"female"
0.987137707	"meanmale"	"female"
-0.65486026	"meanmale"	"female"
1.0875519846	"meanmale"	"female"
1.9067170904	"meanmale"	"female"
1.311149339	"meanmale"	"female"
1.0658361702	"meanmale"	"female"
-0.6107047704	"meanmale"	"female"
-0.2380235938	"meanmale"	"female"
1.7352364682	"meanmale"	"female"
0.0173634286	"meanmale"	"female"
-0.5084474286	"meanmale"	"female"
0.4401587774	"meanmale"	"female"
0.1325206584	"meanmale"	"female"
0.9982629728	"meanmale"	"female"
1.8171793116	"meanmale"	"female"
0.4554021938	"meanmale"	"female"
0.9956628324	"meanmale"	"female"
-0.3188014112	"meanmale"	"female"
1.1367065996	"meanmale"	"female"
0.0255510044	"meanmale"	"female"
-0.3548479302	"meanmale"	"female"
0.6730145774	"meanmale"	"female"
1.9397659586	"meanmale"	"female"
0.6246571916	"meanmale"	"female"
-0.339974757	"meanmale"	"female"
NA	"meanmale"	"female"
1.7382242224	"meanmale"	"female"
0.6223718662	"meanmale"	"female"
NA	"meanmale"	"female"
0.7053287492	"meanmale"	"female"
1.376650921	"meanmale"	"female"
0.749607307	"meanmale"	"female"
-0.5041761028	"meanmale"	"female"
1.4235629668	"meanmale"	"female"
-0.7893591356	"meanmale"	"female"
1.7305641064	"meanmale"	"female"
1.724837622	"meanmale"	"female"
1.6836577724	"meanmale"	"female"
1.1509195754	"meanmale"	"female"
0.4917718004	"meanmale"	"female"
NA	"meanmale"	"female"
1.2634648078	"meanmale"	"female"
1.1348561966	"meanmale"	"female"
0.7170644712	"meanmale"	"female"
0.272961467	"meanmale"	"female"
0.4505624698	"meanmale"	"female"
0.5085663376	"meanmale"	"female"
0.83115792	"meanmale"	"female"
NA	"meanmale"	"female"
0.1429495318	"meanmale"	"female"
0.7428660022	"meanmale"	"female"
1.939195051	"meanmale"	"female"
1.4590310152	"meanmale"	"female"
0.5092108644	"meanmale"	"female"
NA	"meanmale"	"female"
NA	"meanmale"	"female"
0.075407588	"meanmale"	"female"
-0.4832727126	"meanmale"	"female"
1.025108651	"meanmale"	"female"
1.5915238906	"meanmale"	"female"
NA	"meanmale"	"female"
NA	"meanmale"	"female"
1.4285604306	"meanmale"	"female"
0.998330383	"meanmale"	"female"
1.5408799438	"meanmale"	"female"
0.1702667392	"meanmale"	"female"
0.5464957536	"meanmale"	"female"
0.2486245298	"meanmale"	"female"
-0.3352171712	"meanmale"	"female"
0.4331135612	"meanmale"	"female"
-0.3192823658	"meanmale"	"female"
-0.0318361184	"meanmale"	"female"
0.218156887	"meanmale"	"female"
1.7665107568	"meanmale"	"female"
1.0774683706	"meanmale"	"female"
0.6880184976	"meanmale"	"female"
1.2320961706	"meanmale"	"female"
0.6002298886	"meanmale"	"female"
0.552914529	"meanmale"	"female"
-0.319040554	"meanmale"	"female"
-0.0663892734	"meanmale"	"female"
0.96758452	"meanmale"	"female"
0.078217772	"meanmale"	"female"
-0.4943251224	"meanmale"	"female"
1.1787513134	"meanmale"	"female"
-0.4823864798	"meanmale"	"female"
NA	"meanmale"	"female"
1.3306523614	"meanmale"	"female"
1.0082776962	"meanmale"	"female"
1.8264531558	"meanmale"	"female"
0.963951429	"meanmale"	"female"
-0.49518916	"meanmale"	"female"
-0.2686507604	"meanmale"	"female"
0.9902253972	"meanmale"	"female"
NA	"meanmale"	"female"
0.0578972304	"meanmale"	"female"
1.5116099412	"meanmale"	"female"
-0.1983510792	"meanmale"	"female"
0.1739254566	"meanmale"	"female"
0.1420081928	"meanmale"	"female"
0.6699151142	"meanmale"	"female"
1.6815771622	"meanmale"	"female"
-0.199318333	"meanmale"	"female"
1.4502253944	"meanmale"	"female"
0.708139957	"meanmale"	"female"
0.0465836204	"meanmale"	"female"
-0.0577418214	"meanmale"	"female"
0.4876738696	"meanmale"	"female"
1.174459607	"meanmale"	"female"
-0.4365419148	"meanmale"	"female"
0.853188143	"meanmale"	"female"
1.329211129	"meanmale"	"female"
0.1777425374	"meanmale"	"female"
2.191518769	"meanmale"	"female"
1.5343135272	"meanmale"	"female"
-0.215651023	"meanmale"	"female"
-0.1799867898	"meanmale"	"female"
1.0585510984	"meanmale"	"female"
-0.2915993748	"meanmale"	"female"
0.7402193976	"meanmale"	"female"
0.2518033972	"meanmale"	"female"
1.5335582258	"meanmale"	"female"
0.408773569	"meanmale"	"female"
0.3778654786	"meanmale"	"female"
0.648873977	"meanmale"	"female"
0.8134087526	"meanmale"	"female"
-0.761567761	"meanmale"	"female"
-0.148354624	"meanmale"	"female"
1.3048092544	"meanmale"	"female"
NA	"meanmale"	"female"
NA	"meanmale"	"female"
0.9833039778	"meanmale"	"female"
1.5023882848	"meanmale"	"female"
-0.1823857722	"meanmale"	"female"
0.832403404	"meanmale"	"female"
1.7829996198	"meanmale"	"female"
0.1457288644	"meanmale"	"female"
