gid	cutoff	bias	log2RPKM	sex
TRINITY_DN111838_c0_g1_i1	1	male	5.136314346	meanmale
TRINITY_DN111974_c0_g1_i2	1	male	2.7880097	meanmale
TRINITY_DN111980_c0_g1_i1	1	male	4.754097478	meanmale
TRINITY_DN111984_c0_g1_i1	1	male	4.708376793	meanmale
TRINITY_DN111985_c0_g1_i1	1	male	3.556797977	meanmale
TRINITY_DN111985_c0_g2_i1	1	male	4.094608215	meanmale
TRINITY_DN112014_c0_g1_i1	1	male	2.218872487	meanmale
TRINITY_DN112021_c0_g1_i1	1	male	4.481823697	meanmale
TRINITY_DN112041_c0_g1_i2	3	male	4.442652066	meanmale
TRINITY_DN112072_c0_g1_i1	1	male	2.413236838	meanmale
TRINITY_DN112188_c0_g3_i1	1	male	3.023991217	meanmale
TRINITY_DN112351_c0_g1_i2	1	male	6.333555981	meanmale
TRINITY_DN112438_c0_g1_i1	1	male	6.280005368	meanmale
TRINITY_DN112499_c0_g1_i1	1	male	4.920575833	meanmale
TRINITY_DN112530_c0_g1_i2	1	male	2.791122939	meanmale
TRINITY_DN112551_c0_g1_i2	1	male	2.998706502	meanmale
TRINITY_DN112732_c0_g1_i5	1	male	1.431966526	meanmale
TRINITY_DN112759_c0_g4_i2	1	male	3.566710317	meanmale
TRINITY_DN112760_c0_g1_i2	3	male	3.353873726	meanmale
TRINITY_DN112760_c0_g3_i1	1	male	2.902382323	meanmale
TRINITY_DN112763_c0_g2_i1	1	male	3.118082398	meanmale
TRINITY_DN112790_c0_g1_i1	1	male	5.016167962	meanmale
TRINITY_DN112799_c0_g1_i1	1	male	2.83346975	meanmale
TRINITY_DN112930_c0_g1_i1	3	male	3.711226009	meanmale
TRINITY_DN113029_c0_g2_i2	1	male	3.197051619	meanmale
TRINITY_DN113065_c0_g1_i1	1	male	3.930785467	meanmale
TRINITY_DN113131_c0_g1_i5	5	male	6.790816039	meanmale
TRINITY_DN113153_c0_g1_i2	1	male	3.528439594	meanmale
TRINITY_DN113162_c1_g1_i1	3	male	4.322627824	meanmale
TRINITY_DN113182_c0_g1_i2	1	male	6.773952731	meanmale
TRINITY_DN113194_c0_g1_i2	1	male	6.576954084	meanmale
TRINITY_DN113202_c0_g1_i1	5	male	5.917979773	meanmale
TRINITY_DN113379_c0_g1_i1	1	male	2.764216411	meanmale
TRINITY_DN113467_c0_g1_i4	1	male	3.942294305	meanmale
TRINITY_DN113472_c0_g1_i2	1	male	2.110690937	meanmale
TRINITY_DN113475_c0_g1_i2	1	male	2.666918676	meanmale
TRINITY_DN113504_c0_g5_i1	1	male	2.432360209	meanmale
TRINITY_DN113511_c0_g2_i1	1	male	1.322497992	meanmale
TRINITY_DN113525_c0_g1_i1	1	male	3.775090125	meanmale
TRINITY_DN113544_c2_g2_i1	1	male	8.117657501	meanmale
TRINITY_DN113610_c0_g1_i1	1	male	3.119595363	meanmale
TRINITY_DN113630_c0_g1_i1	1	male	3.863923905	meanmale
TRINITY_DN113644_c0_g1_i2	3	male	4.47945974	meanmale
TRINITY_DN113662_c0_g1_i2	1	male	11.24492707	meanmale
TRINITY_DN113791_c0_g1_i2	1	male	7.611002326	meanmale
TRINITY_DN113795_c0_g1_i4	1	male	6.354027315	meanmale
TRINITY_DN113796_c0_g2_i1	1	male	1.94022519	meanmale
TRINITY_DN113796_c0_g5_i1	1	male	3.118385604	meanmale
TRINITY_DN113800_c1_g1_i4	1	male	2.867795771	meanmale
TRINITY_DN113836_c0_g1_i1	1	male	5.816606973	meanmale
TRINITY_DN113862_c0_g1_i1	1	male	2.708149532	meanmale
TRINITY_DN114033_c0_g1_i2	1	male	3.689843534	meanmale
TRINITY_DN114033_c0_g3_i2	1	male	4.542756156	meanmale
TRINITY_DN114035_c0_g2_i1	1	male	5.809868704	meanmale
TRINITY_DN114125_c0_g1_i1	1	male	3.083483225	meanmale
TRINITY_DN114143_c0_g1_i3	1	male	2.591880737	meanmale
TRINITY_DN114164_c0_g1_i1	1	male	4.099227908	meanmale
TRINITY_DN114222_c0_g1_i1	1	male	2.183439123	meanmale
TRINITY_DN114223_c0_g2_i3	3	male	7.878009296	meanmale
TRINITY_DN114231_c0_g1_i1	1	male	2.630373788	meanmale
TRINITY_DN114238_c0_g1_i2	1	male	5.167902633	meanmale
TRINITY_DN114241_c0_g1_i1	1	male	2.977065964	meanmale
TRINITY_DN114242_c0_g1_i3	1	male	11.86906549	meanmale
TRINITY_DN114267_c0_g1_i2	1	male	3.476496881	meanmale
TRINITY_DN114283_c0_g2_i2	1	male	2.358440841	meanmale
TRINITY_DN114327_c0_g1_i1	1	male	2.175689949	meanmale
TRINITY_DN114355_c0_g1_i1	1	male	6.349325713	meanmale
TRINITY_DN114357_c0_g1_i1	1	male	6.233087309	meanmale
TRINITY_DN114379_c0_g2_i1	5	male	6.502042341	meanmale
TRINITY_DN114398_c0_g1_i2	1	male	4.397385435	meanmale
TRINITY_DN114439_c1_g1_i1	1	male	3.764111851	meanmale
TRINITY_DN114440_c1_g2_i1	1	male	3.523193718	meanmale
TRINITY_DN114469_c0_g1_i3	1	male	4.323031774	meanmale
TRINITY_DN114469_c0_g2_i1	1	male	4.911319017	meanmale
TRINITY_DN114496_c0_g1_i1	1	male	2.317192455	meanmale
TRINITY_DN114532_c0_g1_i3	1	male	1.768180602	meanmale
TRINITY_DN114549_c0_g1_i2	1	male	2.975291683	meanmale
TRINITY_DN114576_c0_g1_i1	1	male	8.752044231	meanmale
TRINITY_DN114599_c0_g1_i2	1	male	1.829600778	meanmale
TRINITY_DN114606_c0_g2_i1	1	male	2.327632806	meanmale
TRINITY_DN114631_c0_g1_i1	1	male	3.257468465	meanmale
TRINITY_DN114634_c0_g1_i1	1	male	3.54619548	meanmale
TRINITY_DN114687_c1_g1_i1	1	male	3.114183904	meanmale
TRINITY_DN114694_c0_g2_i3	3	male	6.562228016	meanmale
TRINITY_DN114715_c1_g1_i2	1	male	3.278484536	meanmale
TRINITY_DN114821_c0_g1_i1	1	male	5.097467985	meanmale
TRINITY_DN114824_c0_g1_i2	3	male	6.027082217	meanmale
TRINITY_DN114848_c0_g1_i2	1	male	4.248204128	meanmale
TRINITY_DN114897_c0_g1_i1	1	male	3.026829234	meanmale
TRINITY_DN114915_c0_g1_i3	3	male	7.352727205	meanmale
TRINITY_DN115005_c0_g1_i2	1	male	5.446709493	meanmale
TRINITY_DN115006_c1_g1_i1	1	male	3.641640323	meanmale
TRINITY_DN115021_c0_g1_i1	1	male	3.506605492	meanmale
TRINITY_DN115041_c0_g1_i2	1	male	6.367092172	meanmale
TRINITY_DN115114_c1_g1_i1	1	male	1.963138501	meanmale
TRINITY_DN115231_c0_g1_i2	1	male	5.875225344	meanmale
TRINITY_DN115251_c0_g1_i2	1	male	2.756884948	meanmale
TRINITY_DN115252_c0_g2_i1	1	male	2.583740799	meanmale
TRINITY_DN115257_c0_g1_i2	1	male	3.501029084	meanmale
TRINITY_DN115257_c0_g2_i10	1	male	3.213071346	meanmale
TRINITY_DN115284_c0_g1_i1	1	male	3.188786167	meanmale
TRINITY_DN115289_c0_g1_i3	1	male	3.98533635	meanmale
TRINITY_DN115324_c0_g1_i4	1	male	3.994335507	meanmale
TRINITY_DN115353_c0_g1_i3	1	male	7.568208328	meanmale
TRINITY_DN115366_c0_g1_i1	1	male	2.871027138	meanmale
TRINITY_DN115412_c0_g2_i1	1	male	9.408926614	meanmale
TRINITY_DN115465_c1_g1_i3	1	male	3.670205469	meanmale
TRINITY_DN115472_c0_g1_i9	3	male	5.582036278	meanmale
TRINITY_DN115486_c0_g1_i3	1	male	4.298821344	meanmale
TRINITY_DN115508_c0_g1_i1	1	male	3.729699351	meanmale
TRINITY_DN115530_c0_g1_i1	1	male	2.671758711	meanmale
TRINITY_DN115563_c0_g1_i1	1	male	4.617342884	meanmale
TRINITY_DN115584_c0_g1_i1	1	male	4.95493953	meanmale
TRINITY_DN115660_c1_g1_i1	1	male	1.834469229	meanmale
TRINITY_DN115668_c0_g1_i1	1	male	4.963023413	meanmale
TRINITY_DN115675_c0_g1_i3	1	male	2.86525616	meanmale
TRINITY_DN115690_c0_g2_i1	1	male	1.669991247	meanmale
TRINITY_DN115712_c1_g1_i1	5	male	7.866173905	meanmale
TRINITY_DN115726_c0_g4_i1	1	male	2.529634463	meanmale
TRINITY_DN115766_c0_g1_i1	1	male	5.572580157	meanmale
TRINITY_DN115766_c0_g2_i1	1	male	6.709510241	meanmale
TRINITY_DN115817_c2_g10_i1	1	male	5.304670718	meanmale
TRINITY_DN115817_c2_g3_i1	1	male	4.114490872	meanmale
TRINITY_DN115819_c0_g2_i5	1	male	2.539219442	meanmale
TRINITY_DN115820_c0_g1_i1	3	male	3.54245774	meanmale
TRINITY_DN115858_c0_g1_i1	1	male	2.673718268	meanmale
TRINITY_DN115882_c0_g1_i1	3	male	4.08445736	meanmale
TRINITY_DN115882_c0_g2_i2	1	male	5.019291876	meanmale
TRINITY_DN115996_c0_g1_i1	3	male	3.757140134	meanmale
TRINITY_DN116023_c0_g1_i8	1	male	3.069605911	meanmale
TRINITY_DN116118_c0_g3_i2	1	male	2.020291228	meanmale
TRINITY_DN116124_c0_g1_i2	1	male	3.709922271	meanmale
TRINITY_DN116137_c0_g2_i2	1	male	6.800301001	meanmale
TRINITY_DN116139_c0_g1_i1	1	male	2.563906706	meanmale
TRINITY_DN116139_c0_g2_i1	1	male	2.740525543	meanmale
TRINITY_DN116144_c0_g1_i1	1	male	4.255453153	meanmale
TRINITY_DN116149_c0_g1_i2	1	male	4.022513956	meanmale
TRINITY_DN116149_c0_g2_i1	1	male	5.093483292	meanmale
TRINITY_DN116149_c0_g3_i1	1	male	3.677910759	meanmale
TRINITY_DN116156_c0_g2_i1	1	male	5.143370935	meanmale
TRINITY_DN116201_c0_g2_i1	1	male	1.57761631	meanmale
TRINITY_DN116261_c1_g1_i2	3	male	5.822821555	meanmale
TRINITY_DN116269_c0_g2_i1	5	male	7.572822123	meanmale
TRINITY_DN116275_c1_g2_i1	1	male	2.664710757	meanmale
TRINITY_DN116280_c0_g1_i1	1	male	4.353926385	meanmale
TRINITY_DN116354_c0_g1_i1	1	male	3.649227274	meanmale
TRINITY_DN116371_c1_g1_i1	1	male	1.813356209	meanmale
TRINITY_DN116374_c0_g1_i2	1	male	5.013277423	meanmale
TRINITY_DN116381_c0_g1_i2	1	male	2.49403379	meanmale
TRINITY_DN116393_c0_g1_i2	1	male	3.153358712	meanmale
TRINITY_DN116421_c0_g2_i1	1	male	4.37762061	meanmale
TRINITY_DN116422_c1_g3_i2	1	male	1.828438346	meanmale
TRINITY_DN116447_c1_g3_i2	1	male	5.152930723	meanmale
TRINITY_DN116468_c0_g1_i1	1	male	1.99843972	meanmale
TRINITY_DN116469_c0_g1_i2	1	male	3.094097694	meanmale
TRINITY_DN116497_c0_g1_i1	1	male	5.276787014	meanmale
TRINITY_DN116517_c0_g1_i3	1	male	4.04861728	meanmale
TRINITY_DN116534_c0_g1_i1	1	male	4.668890764	meanmale
TRINITY_DN116548_c0_g1_i2	1	male	1.792572839	meanmale
TRINITY_DN116615_c0_g1_i1	1	male	3.711694922	meanmale
TRINITY_DN116636_c0_g2_i1	1	male	1.91419061	meanmale
TRINITY_DN116659_c1_g2_i3	1	male	4.80482205	meanmale
TRINITY_DN116738_c0_g1_i1	1	male	2.927294387	meanmale
TRINITY_DN116740_c0_g1_i2	1	male	4.963588154	meanmale
TRINITY_DN116761_c0_g1_i4	1	male	3.058170964	meanmale
TRINITY_DN116795_c0_g1_i3	1	male	5.945410511	meanmale
TRINITY_DN116835_c0_g1_i1	1	male	7.757658843	meanmale
TRINITY_DN116837_c0_g1_i1	1	male	1.766203367	meanmale
TRINITY_DN116848_c0_g1_i1	1	male	2.045455817	meanmale
TRINITY_DN116884_c0_g1_i2	1	male	2.252396821	meanmale
TRINITY_DN116928_c0_g1_i2	3	male	5.891070875	meanmale
TRINITY_DN116930_c0_g1_i1	1	male	3.594146228	meanmale
TRINITY_DN116943_c0_g1_i6	3	male	4.807335783	meanmale
TRINITY_DN116950_c0_g1_i1	1	male	2.530166161	meanmale
TRINITY_DN116973_c0_g2_i5	1	male	4.794974499	meanmale
TRINITY_DN116973_c0_g3_i1	1	male	5.28162725	meanmale
TRINITY_DN116991_c0_g1_i1	1	male	3.295314483	meanmale
TRINITY_DN117016_c0_g3_i3	1	male	3.196133392	meanmale
TRINITY_DN117036_c0_g1_i1	1	male	4.240741503	meanmale
TRINITY_DN117061_c0_g1_i1	1	male	2.369180584	meanmale
TRINITY_DN117066_c0_g1_i2	1	male	4.199980119	meanmale
TRINITY_DN117073_c0_g1_i1	1	male	4.078172604	meanmale
TRINITY_DN117085_c0_g2_i1	1	male	3.908492555	meanmale
TRINITY_DN117134_c0_g1_i2	1	male	3.792648506	meanmale
TRINITY_DN117148_c0_g1_i2	1	male	2.111012042	meanmale
TRINITY_DN117163_c0_g1_i5	1	male	6.684716302	meanmale
TRINITY_DN117247_c0_g1_i1	3	male	6.891822064	meanmale
TRINITY_DN117265_c0_g1_i7	1	male	8.836984401	meanmale
TRINITY_DN117279_c0_g1_i4	1	male	4.284153655	meanmale
TRINITY_DN117282_c0_g1_i1	1	male	1.873833298	meanmale
TRINITY_DN117288_c0_g1_i1	1	male	2.567115537	meanmale
TRINITY_DN117326_c0_g1_i4	1	male	5.011053521	meanmale
TRINITY_DN117355_c1_g1_i1	3	male	4.055769878	meanmale
TRINITY_DN117360_c0_g1_i1	3	male	4.650247262	meanmale
TRINITY_DN117380_c0_g1_i3	1	male	2.659751261	meanmale
TRINITY_DN117408_c1_g1_i5	1	male	2.595730322	meanmale
TRINITY_DN117446_c0_g1_i2	1	male	8.558938703	meanmale
TRINITY_DN117470_c0_g1_i2	1	male	9.077079713	meanmale
TRINITY_DN117473_c0_g2_i1	1	male	4.473010522	meanmale
TRINITY_DN117486_c0_g1_i2	3	male	4.333254891	meanmale
TRINITY_DN117486_c0_g6_i2	3	male	4.858742583	meanmale
TRINITY_DN117488_c0_g1_i2	1	male	2.144731415	meanmale
TRINITY_DN117514_c0_g1_i1	1	male	2.945429698	meanmale
TRINITY_DN117519_c0_g1_i1	1	male	3.046851124	meanmale
TRINITY_DN117528_c0_g3_i1	1	male	3.563042044	meanmale
TRINITY_DN117534_c0_g1_i1	1	male	2.468563306	meanmale
TRINITY_DN117542_c0_g1_i2	1	male	5.441778961	meanmale
TRINITY_DN117542_c0_g3_i3	1	male	4.43974406	meanmale
TRINITY_DN117570_c1_g1_i1	1	male	4.564436508	meanmale
TRINITY_DN117570_c1_g2_i1	1	male	3.725207214	meanmale
TRINITY_DN117574_c0_g3_i1	1	male	3.982019561	meanmale
TRINITY_DN117606_c0_g2_i2	1	male	3.056783032	meanmale
TRINITY_DN117611_c0_g1_i17	1	male	4.62309736	meanmale
TRINITY_DN117634_c2_g2_i1	3	male	3.713388622	meanmale
TRINITY_DN117635_c0_g1_i2	1	male	5.325062065	meanmale
TRINITY_DN117681_c0_g1_i1	1	male	2.631934496	meanmale
TRINITY_DN117685_c0_g1_i1	1	male	2.386464735	meanmale
TRINITY_DN117689_c0_g1_i4	1	male	1.842679076	meanmale
TRINITY_DN117721_c0_g2_i1	1	male	3.066653842	meanmale
TRINITY_DN117755_c0_g1_i1	1	male	5.936564294	meanmale
TRINITY_DN117781_c0_g1_i2	1	male	1.976969842	meanmale
TRINITY_DN117800_c0_g1_i1	1	male	5.280302214	meanmale
TRINITY_DN117809_c0_g1_i2	1	male	4.045296402	meanmale
TRINITY_DN117813_c0_g1_i1	1	male	7.465859491	meanmale
TRINITY_DN117827_c0_g1_i4	1	male	2.736035878	meanmale
TRINITY_DN117870_c0_g4_i1	1	male	7.017177433	meanmale
TRINITY_DN117892_c0_g1_i1	1	male	3.348781996	meanmale
TRINITY_DN117903_c0_g1_i2	1	male	5.44910984	meanmale
TRINITY_DN117916_c0_g1_i3	1	male	1.433397558	meanmale
TRINITY_DN117938_c0_g1_i1	1	male	5.093079272	meanmale
TRINITY_DN117941_c0_g1_i1	1	male	1.718517238	meanmale
TRINITY_DN117996_c0_g1_i1	1	male	7.846059776	meanmale
TRINITY_DN118001_c0_g1_i1	1	male	1.425122234	meanmale
TRINITY_DN118049_c0_g1_i1	3	male	6.234260444	meanmale
TRINITY_DN118065_c0_g1_i1	1	male	3.657940924	meanmale
TRINITY_DN118073_c0_g1_i1	1	male	3.392898133	meanmale
TRINITY_DN118134_c0_g6_i7	1	male	2.151482741	meanmale
TRINITY_DN118145_c0_g3_i1	3	male	4.194710855	meanmale
TRINITY_DN118185_c0_g1_i2	1	male	5.618785837	meanmale
TRINITY_DN118199_c1_g1_i1	1	male	2.250460798	meanmale
TRINITY_DN118205_c2_g1_i6	1	male	2.234309385	meanmale
TRINITY_DN118206_c0_g1_i1	1	male	7.098053477	meanmale
TRINITY_DN118214_c0_g1_i3	3	male	4.701654574	meanmale
