log2RPKM	Sex	Bias
-0.59239659625	"meanmale"	"female"
-0.94868732525	"meanmale"	"female"
0.93971237225	"meanmale"	"female"
-0.787838383	"meanmale"	"female"
0.2730528675	"meanmale"	"female"
1.20914812075	"meanmale"	"female"
NA	"meanmale"	"female"
2.76648439375	"meanmale"	"female"
0.346009269975	"meanmale"	"female"
2.73880781425	"meanmale"	"female"
-1.8280768045	"meanmale"	"female"
-1.83209089425	"meanmale"	"female"
NA	"meanmale"	"female"
-1.256290043	"meanmale"	"female"
3.2421217545	"meanmale"	"female"
NA	"meanmale"	"female"
0.31730890475	"meanmale"	"female"
-0.3740149005	"meanmale"	"female"
-1.020923559	"meanmale"	"female"
0.2169456265	"meanmale"	"female"
NA	"meanmale"	"female"
-2.3137904145	"meanmale"	"female"
0.579818315	"meanmale"	"female"
-2.01544584875	"meanmale"	"female"
-0.44037951025	"meanmale"	"female"
5.5907674795	"meanmale"	"female"
-2.2860486605	"meanmale"	"female"
0.09770236025	"meanmale"	"female"
6.5793676525	"meanmale"	"female"
-1.426172795	"meanmale"	"female"
-2.3914054385	"meanmale"	"female"
0.4453841225	"meanmale"	"female"
-1.40189942925	"meanmale"	"female"
NA	"meanmale"	"female"
1.2833812745	"meanmale"	"female"
0.37013295475	"meanmale"	"female"
-1.348704561	"meanmale"	"female"
-1.0012384045	"meanmale"	"female"
-0.4697778395	"meanmale"	"female"
3.45230117275	"meanmale"	"female"
4.41353274475	"meanmale"	"female"
-1.0005905095	"meanmale"	"female"
-0.94166447075	"meanmale"	"female"
1.516143055	"meanmale"	"female"
0.05717805675	"meanmale"	"female"
-0.58994552825	"meanmale"	"female"
-1.10620240525	"meanmale"	"female"
-0.9104274595	"meanmale"	"female"
1.04931376425	"meanmale"	"female"
0.05826564525	"meanmale"	"female"
1.219664565	"meanmale"	"female"
2.0425165955	"meanmale"	"female"
-1.9441600975	"meanmale"	"female"
0.11847370525	"meanmale"	"female"
-0.36421852525	"meanmale"	"female"
NA	"meanmale"	"female"
3.5920768215	"meanmale"	"female"
NA	"meanmale"	"female"
2.01648754	"meanmale"	"female"
-0.326386519	"meanmale"	"female"
NA	"meanmale"	"female"
0.55390581575	"meanmale"	"female"
2.26841114225	"meanmale"	"female"
1.08623968625	"meanmale"	"female"
-1.411589786	"meanmale"	"female"
0.00244482975	"meanmale"	"female"
NA	"meanmale"	"female"
-1.4437409545	"meanmale"	"female"
-0.04231540175	"meanmale"	"female"
-0.549286312	"meanmale"	"female"
4.37282384475	"meanmale"	"female"
-1.36326424675	"meanmale"	"female"
-0.3325894705	"meanmale"	"female"
NA	"meanmale"	"female"
2.6905397735	"meanmale"	"female"
3.12890781	"meanmale"	"female"
-2.6316449635	"meanmale"	"female"
1.1657664655	"meanmale"	"female"
-2.480042468	"meanmale"	"female"
NA	"meanmale"	"female"
NA	"meanmale"	"female"
-2.1336650585	"meanmale"	"female"
-1.89447769725	"meanmale"	"female"
0.634650279	"meanmale"	"female"
-0.4796679875	"meanmale"	"female"
NA	"meanmale"	"female"
0.954585129	"meanmale"	"female"
-2.82079527	"meanmale"	"female"
3.63209082325	"meanmale"	"female"
0.95804784325	"meanmale"	"female"
-0.42357806375	"meanmale"	"female"
4.777000476	"meanmale"	"female"
0.434509182	"meanmale"	"female"
-1.62779601275	"meanmale"	"female"
-2.56079932275	"meanmale"	"female"
1.3441677365	"meanmale"	"female"
-0.2774149805	"meanmale"	"female"
-3.0038007865	"meanmale"	"female"
-2.61233699775	"meanmale"	"female"
-1.36618628975	"meanmale"	"female"
-0.523016298	"meanmale"	"female"
1.009705743	"meanmale"	"female"
2.642646634	"meanmale"	"female"
-2.31343427375	"meanmale"	"female"
-0.62969050375	"meanmale"	"female"
1.57934643925	"meanmale"	"female"
1.253514914	"meanmale"	"female"
0.21709948475	"meanmale"	"female"
-0.96850128725	"meanmale"	"female"
1.812029242	"meanmale"	"female"
1.10383804575	"meanmale"	"female"
NA	"meanmale"	"female"
-1.61963406225	"meanmale"	"female"
NA	"meanmale"	"female"
-1.0517336975	"meanmale"	"female"
-0.6628055335	"meanmale"	"female"
1.7644018765	"meanmale"	"female"
-0.16493383475	"meanmale"	"female"
0.873322736	"meanmale"	"female"
-0.98704166475	"meanmale"	"female"
0.39423285975	"meanmale"	"female"
NA	"meanmale"	"female"
NA	"meanmale"	"female"
4.765489699	"meanmale"	"female"
NA	"meanmale"	"female"
NA	"meanmale"	"female"
0.371181335	"meanmale"	"female"
-1.3829324195	"meanmale"	"female"
0.06770146275	"meanmale"	"female"
-1.5897126805	"meanmale"	"female"
-1.0291023845	"meanmale"	"female"
NA	"meanmale"	"female"
NA	"meanmale"	"female"
NA	"meanmale"	"female"
0.56136158625	"meanmale"	"female"
3.1914685505	"meanmale"	"female"
4.324893409	"meanmale"	"female"
-2.35909567875	"meanmale"	"female"
-0.364818613	"meanmale"	"female"
-0.7850231985	"meanmale"	"female"
4.39338128125	"meanmale"	"female"
NA	"meanmale"	"female"
0.84649735575	"meanmale"	"female"
-1.64634272325	"meanmale"	"female"
-0.96937670275	"meanmale"	"female"
0.98767920775	"meanmale"	"female"
1.957440959	"meanmale"	"female"
0.22853446375	"meanmale"	"female"
-2.3908821345	"meanmale"	"female"
-1.30314443075	"meanmale"	"female"
-1.53160708375	"meanmale"	"female"
5.8646544815	"meanmale"	"female"
-0.78779810875	"meanmale"	"female"
-0.89077350775	"meanmale"	"female"
4.28955171175	"meanmale"	"female"
-2.32681573225	"meanmale"	"female"
1.70117093425	"meanmale"	"female"
-2.99725437775	"meanmale"	"female"
-2.054730215	"meanmale"	"female"
NA	"meanmale"	"female"
1.9608063565	"meanmale"	"female"
0.40555265075	"meanmale"	"female"
-2.18363000975	"meanmale"	"female"
1.315841772	"meanmale"	"female"
0.29398028575	"meanmale"	"female"
4.56911842675	"meanmale"	"female"
NA	"meanmale"	"female"
-0.1391013875	"meanmale"	"female"
-1.34049483525	"meanmale"	"female"
-0.3749802915	"meanmale"	"female"
3.2489868775	"meanmale"	"female"
-2.32419453375	"meanmale"	"female"
-2.52663268275	"meanmale"	"female"
-0.59751630625	"meanmale"	"female"
-0.560768662	"meanmale"	"female"
2.537130221	"meanmale"	"female"
-1.4077013675	"meanmale"	"female"
-1.42743451975	"meanmale"	"female"
4.08245716975	"meanmale"	"female"
5.877852309	"meanmale"	"female"
2.73320716475	"meanmale"	"female"
0.56264605525	"meanmale"	"female"
-0.44317845525	"meanmale"	"female"
-0.49691680625	"meanmale"	"female"
NA	"meanmale"	"female"
-2.55144730625	"meanmale"	"female"
-3.36548850525	"meanmale"	"female"
-2.45826151625	"meanmale"	"female"
-0.26659681425	"meanmale"	"female"
1.285145031	"meanmale"	"female"
-1.29960744325	"meanmale"	"female"
2.74416952875	"meanmale"	"female"
-0.533079361	"meanmale"	"female"
-0.054903747	"meanmale"	"female"
NA	"meanmale"	"female"
-0.545468486	"meanmale"	"female"
-3.88807330925	"meanmale"	"female"
NA	"meanmale"	"female"
0.48373018725	"meanmale"	"female"
0.500653514	"meanmale"	"female"
0.341591289	"meanmale"	"female"
0.7896685155	"meanmale"	"female"
NA	"meanmale"	"female"
-0.878310402	"meanmale"	"female"
1.772478514	"meanmale"	"female"
-1.56373772325	"meanmale"	"female"
-0.2553439055	"meanmale"	"female"
10.2365568685	"meanmale"	"female"
4.73756348625	"meanmale"	"female"
NA	"meanmale"	"female"
-1.1142900805	"meanmale"	"female"
2.1640064015	"meanmale"	"female"
-0.10803061575	"meanmale"	"female"
9.82469481675	"meanmale"	"female"
3.58557956975	"meanmale"	"female"
-1.081284518	"meanmale"	"female"
-3.80561275325	"meanmale"	"female"
-2.1884152725	"meanmale"	"female"
1.1079732925	"meanmale"	"female"
-0.73961976725	"meanmale"	"female"
0.37991167775	"meanmale"	"female"
2.0865720095	"meanmale"	"female"
2.42502995175	"meanmale"	"female"
8.59483011175	"meanmale"	"female"
NA	"meanmale"	"female"
0.29430169275	"meanmale"	"female"
1.43316656575	"meanmale"	"female"
-0.98675095975	"meanmale"	"female"
NA	"meanmale"	"female"
4.67470926125	"meanmale"	"female"
0.48710850125	"meanmale"	"female"
0.5002539145	"meanmale"	"female"
1.4471625445	"meanmale"	"female"
1.23392549875	"meanmale"	"female"
-1.11257317775	"meanmale"	"female"
NA	"meanmale"	"female"
NA	"meanmale"	"female"
NA	"meanmale"	"female"
1.5774116215	"meanmale"	"female"
-3.03272298325	"meanmale"	"female"
0.80978941575	"meanmale"	"female"
5.50520683375	"meanmale"	"female"
-0.0766883275	"meanmale"	"female"
0.15050879825	"meanmale"	"female"
-0.4752967485	"meanmale"	"female"
-1.080840181	"meanmale"	"female"
1.53371217225	"meanmale"	"female"
0.0478213965	"meanmale"	"female"
-0.3812632885	"meanmale"	"female"
5.89995790725	"meanmale"	"female"
0.92395602875	"meanmale"	"female"
NA	"meanmale"	"female"
-0.95394821825	"meanmale"	"female"
1.18925099775	"meanmale"	"female"
-0.77559393675	"meanmale"	"female"
0.8891694095	"meanmale"	"female"
2.59036288825	"meanmale"	"female"
0.3191143915	"meanmale"	"female"
0.3793961995	"meanmale"	"female"
-0.82763803	"meanmale"	"female"
4.90919730925	"meanmale"	"female"
2.95968336125	"meanmale"	"female"
NA	"meanmale"	"female"
-1.2941565075	"meanmale"	"female"
-1.76436755675	"meanmale"	"female"
1.544761661	"meanmale"	"female"
NA	"meanmale"	"female"
0.07919200625	"meanmale"	"female"
0.2081388965	"meanmale"	"female"
-0.2079203505	"meanmale"	"female"
-2.7304431885	"meanmale"	"female"
0.023252269	"meanmale"	"female"
-0.6199943125	"meanmale"	"female"
-0.11385969425	"meanmale"	"female"
-1.56325754725	"meanmale"	"female"
-1.85135381875	"meanmale"	"female"
NA	"meanmale"	"female"
4.8467218015	"meanmale"	"female"
0.40192520925	"meanmale"	"female"
0.06575846625	"meanmale"	"female"
2.443224747	"meanmale"	"female"
-2.536383049	"meanmale"	"female"
NA	"meanmale"	"female"
-1.91176677875	"meanmale"	"female"
0.35355030775	"meanmale"	"female"
1.86262808875	"meanmale"	"female"
-1.054697491	"meanmale"	"female"
-0.72642447425	"meanmale"	"female"
-1.56152855725	"meanmale"	"female"
2.07698393725	"meanmale"	"female"
0.465882255	"meanmale"	"female"
NA	"meanmale"	"female"
1.2823108505	"meanmale"	"female"
NA	"meanmale"	"female"
-2.1270398665	"meanmale"	"female"
3.0426468385	"meanmale"	"female"
0.9918294065	"meanmale"	"female"
-1.4870325275	"meanmale"	"female"
3.7392781065	"meanmale"	"female"
-0.97757912275	"meanmale"	"female"
0.15786140225	"meanmale"	"female"
-0.37828742675	"meanmale"	"female"
-1.23595647575	"meanmale"	"female"
2.11152627575	"meanmale"	"female"
-1.07417319825	"meanmale"	"female"
-2.80779685375	"meanmale"	"female"
1.94748646325	"meanmale"	"female"
NA	"meanmale"	"female"
NA	"meanmale"	"female"
-1.01130991725	"meanmale"	"female"
6.9047691635	"meanmale"	"female"
1.3360736615	"meanmale"	"female"
NA	"meanmale"	"female"
3.31468380175	"meanmale"	"female"
-2.11911592125	"meanmale"	"female"
2.3869174455	"meanmale"	"female"
-3.70069827875	"meanmale"	"female"
NA	"meanmale"	"female"
NA	"meanmale"	"female"
5.97851389525	"meanmale"	"female"
NA	"meanmale"	"female"
NA	"meanmale"	"female"
-2.12250198975	"meanmale"	"female"
-1.519707814	"meanmale"	"female"
-0.95021675	"meanmale"	"female"
-1.6540868365	"meanmale"	"female"
-2.10097986525	"meanmale"	"female"
NA	"meanmale"	"female"
-0.131436098	"meanmale"	"female"
0.169752087	"meanmale"	"female"
2.0562392895	"meanmale"	"female"
NA	"meanmale"	"female"
-0.022564499	"meanmale"	"female"
1.74773740575	"meanmale"	"female"
-0.351626712	"meanmale"	"female"
0.943759295	"meanmale"	"female"
2.463470793	"meanmale"	"female"
NA	"meanmale"	"female"
NA	"meanmale"	"female"
-1.50223452375	"meanmale"	"female"
-0.9860975135	"meanmale"	"female"
-0.78689428675	"meanmale"	"female"
-1.16770954875	"meanmale"	"female"
-2.7612765125	"meanmale"	"female"
0.78948938075	"meanmale"	"female"
-2.45465652275	"meanmale"	"female"
-1.02217368475	"meanmale"	"female"
2.51240076075	"meanmale"	"female"
0.9615139015	"meanmale"	"female"
NA	"meanmale"	"female"
3.567964759	"meanmale"	"female"
2.8055580045	"meanmale"	"female"
NA	"meanmale"	"female"
-1.58117286025	"meanmale"	"female"
-0.29019499075	"meanmale"	"female"
2.23159388275	"meanmale"	"female"
-1.36684988025	"meanmale"	"female"
2.18684892925	"meanmale"	"female"
-0.64088984825	"meanmale"	"female"
3.17564350775	"meanmale"	"female"
NA	"meanmale"	"female"
2.25509921575	"meanmale"	"female"
3.5361183835	"meanmale"	"female"
1.95289712225	"meanmale"	"female"
1.12405072625	"meanmale"	"female"
6.38697056175	"meanmale"	"female"
-0.0055775195	"meanmale"	"female"
-0.56567897225	"meanmale"	"female"
1.51768129675	"meanmale"	"female"
0.62231761225	"meanmale"	"female"
3.339799114	"meanmale"	"female"
0.972224422	"meanmale"	"female"
1.98250591775	"meanmale"	"female"
NA	"meanmale"	"female"
2.440012498	"meanmale"	"female"
-1.5282409605	"meanmale"	"female"
NA	"meanmale"	"female"
NA	"meanmale"	"female"
1.76571386925	"meanmale"	"female"
0.74981116375	"meanmale"	"female"
4.5126862465	"meanmale"	"female"
-0.10593371675	"meanmale"	"female"
-2.509478436	"meanmale"	"female"
1.22624890925	"meanmale"	"female"
-0.6663853445	"meanmale"	"female"
NA	"meanmale"	"female"
2.8290479015	"meanmale"	"female"
-1.4625187555	"meanmale"	"female"
NA	"meanmale"	"female"
NA	"meanmale"	"female"
7.5628221435	"meanmale"	"female"
NA	"meanmale"	"female"
1.61784306675	"meanmale"	"female"
2.5149582595	"meanmale"	"female"
1.81579886075	"meanmale"	"female"
NA	"meanmale"	"female"
1.184121	"meanmale"	"female"
-1.944467318	"meanmale"	"female"
-1.62359722575	"meanmale"	"female"
2.23899251	"meanmale"	"female"
-0.690394655	"meanmale"	"female"
2.001350709	"meanmale"	"female"
2.50361164025	"meanmale"	"female"
0.6500088085	"meanmale"	"female"
-1.2081500955	"meanmale"	"female"
1.32447379925	"meanmale"	"female"
NA	"meanmale"	"female"
2.5312024885	"meanmale"	"female"
1.65076142	"meanmale"	"female"
-0.1753918745	"meanmale"	"female"
-1.960916638	"meanmale"	"female"
-1.10201641725	"meanmale"	"female"
5.461739247	"meanmale"	"female"
-2.12582730475	"meanmale"	"female"
-0.0132450545	"meanmale"	"female"
1.70366937375	"meanmale"	"female"
NA	"meanmale"	"female"
1.07573370425	"meanmale"	"female"
0.7715754885	"meanmale"	"female"
-1.51816939125	"meanmale"	"female"
-0.05203234775	"meanmale"	"female"
0.7276950555	"meanmale"	"female"
-1.427163081	"meanmale"	"female"
4.6428530045	"meanmale"	"female"
-1.19830388025	"meanmale"	"female"
-0.014871919	"meanmale"	"female"
NA	"meanmale"	"female"
3.00189504	"meanmale"	"female"
-0.579928277	"meanmale"	"female"
NA	"meanmale"	"female"
NA	"meanmale"	"female"
NA	"meanmale"	"female"
0.60995880125	"meanmale"	"female"
NA	"meanmale"	"female"
2.45143149175	"meanmale"	"female"
-0.0407689095	"meanmale"	"female"
-0.11391010475	"meanmale"	"female"
-0.295634208	"meanmale"	"female"
-0.917422393	"meanmale"	"female"
2.879236509	"meanmale"	"female"
NA	"meanmale"	"female"
-1.8885582075	"meanmale"	"female"
NA	"meanmale"	"female"
-1.9530112755	"meanmale"	"female"
-0.16689901275	"meanmale"	"female"
0.263824679	"meanmale"	"female"
0.96866275	"meanmale"	"female"
-0.92259183525	"meanmale"	"female"
-1.848106173	"meanmale"	"female"
0.37780567425	"meanmale"	"female"
7.47801524325	"meanmale"	"female"
-0.608733738	"meanmale"	"female"
2.29184437025	"meanmale"	"female"
0.229224066	"meanmale"	"female"
5.83583251275	"meanmale"	"female"
0.93218095325	"meanmale"	"female"
2.2478837345	"meanmale"	"female"
-0.883065317	"meanmale"	"female"
3.195898928	"meanmale"	"female"
-1.27819957325	"meanmale"	"female"
-0.3101035455	"meanmale"	"female"
1.91772402325	"meanmale"	"female"
0.20920817925	"meanmale"	"female"
-0.358550948	"meanmale"	"female"
-2.846643412	"meanmale"	"female"
-0.78711446	"meanmale"	"female"
NA	"meanmale"	"female"
2.52757377675	"meanmale"	"female"
-0.7641578325	"meanmale"	"female"
0.55303879425	"meanmale"	"female"
-1.925653243	"meanmale"	"female"
2.38861153275	"meanmale"	"female"
0.0487703025	"meanmale"	"female"
3.674878859	"meanmale"	"female"
-1.74186780775	"meanmale"	"female"
-0.4640991045	"meanmale"	"female"
-0.77892026125	"meanmale"	"female"
-0.32021867	"meanmale"	"female"
-2.76181029175	"meanmale"	"female"
NA	"meanmale"	"female"
1.01835361625	"meanmale"	"female"
-0.68666135	"meanmale"	"female"
1.7370717975	"meanmale"	"female"
1.134781559	"meanmale"	"female"
0.6903920685	"meanmale"	"female"
-0.08245977125	"meanmale"	"female"
0.543394844	"meanmale"	"female"
-1.48067826375	"meanmale"	"female"
-0.49281873375	"meanmale"	"female"
0.58298047475	"meanmale"	"female"
1.14235004975	"meanmale"	"female"
-1.70603826125	"meanmale"	"female"
-1.43184533425	"meanmale"	"female"
-0.40032431375	"meanmale"	"female"
NA	"meanmale"	"female"
-0.7806060385	"meanmale"	"female"
-1.864397063	"meanmale"	"female"
NA	"meanmale"	"female"
-0.74819682375	"meanmale"	"female"
1.056388379	"meanmale"	"female"
-1.897444775	"meanmale"	"female"
1.11665913	"meanmale"	"female"
-0.31799010075	"meanmale"	"female"
-0.0049992915	"meanmale"	"female"
0.4000871495	"meanmale"	"female"
-0.23361703775	"meanmale"	"female"
4.12009327975	"meanmale"	"female"
3.22782255275	"meanmale"	"female"
-1.80586000175	"meanmale"	"female"
-3.18546238175	"meanmale"	"female"
-1.207485432	"meanmale"	"female"
NA	"meanmale"	"female"
-0.94082551025	"meanmale"	"female"
0.206046653	"meanmale"	"female"
1.757206423	"meanmale"	"female"
-0.80092597925	"meanmale"	"female"
0.080055911	"meanmale"	"female"
0.75900748875	"meanmale"	"female"
-0.6464179565	"meanmale"	"female"
-0.15874844775	"meanmale"	"female"
1.32312089925	"meanmale"	"female"
-0.570611226	"meanmale"	"female"
-0.0477814	"meanmale"	"female"
4.38967733075	"meanmale"	"female"
NA	"meanmale"	"female"
3.313904073	"meanmale"	"female"
0.54679738375	"meanmale"	"female"
-1.9194578	"meanmale"	"female"
-0.03655785325	"meanmale"	"female"
-1.24264847425	"meanmale"	"female"
1.25973547275	"meanmale"	"female"
-0.43485360475	"meanmale"	"female"
0.318720411	"meanmale"	"female"
-0.0332071815	"meanmale"	"female"
1.0092088395	"meanmale"	"female"
1.87014935925	"meanmale"	"female"
NA	"meanmale"	"female"
1.3561023695	"meanmale"	"female"
NA	"meanmale"	"female"
-1.481279723	"meanmale"	"female"
-1.021689735	"meanmale"	"female"
2.43451591275	"meanmale"	"female"
2.47239274675	"meanmale"	"female"
-1.82969174825	"meanmale"	"female"
NA	"meanmale"	"female"
-2.21138185075	"meanmale"	"female"
1.07968555675	"meanmale"	"female"
5.203971788	"meanmale"	"female"
1.82455826525	"meanmale"	"female"
-0.9718991035	"meanmale"	"female"
0.30578612175	"meanmale"	"female"
NA	"meanmale"	"female"
0.72716003625	"meanmale"	"female"
1.02235997675	"meanmale"	"female"
-1.59000080325	"meanmale"	"female"
NA	"meanmale"	"female"
3.74211598875	"meanmale"	"female"
3.55061251275	"meanmale"	"female"
0.5019462655	"meanmale"	"female"
0.53466462125	"meanmale"	"female"
0.0437721975	"meanmale"	"female"
0.79618352175	"meanmale"	"female"
-0.8802930895	"meanmale"	"female"
-1.590226223	"meanmale"	"female"
1.3251265905	"meanmale"	"female"
1.5166688765	"meanmale"	"female"
2.9877197715	"meanmale"	"female"
-1.94122485075	"meanmale"	"female"
4.2747067235	"meanmale"	"female"
-1.2874377245	"meanmale"	"female"
0.670262791	"meanmale"	"female"
-1.72648084925	"meanmale"	"female"
1.32994904325	"meanmale"	"female"
NA	"meanmale"	"female"
NA	"meanmale"	"female"
-1.46697103425	"meanmale"	"female"
0.58544692525	"meanmale"	"female"
NA	"meanmale"	"female"
NA	"meanmale"	"female"
NA	"meanmale"	"female"
-2.84380518925	"meanmale"	"female"
1.036248464	"meanmale"	"female"
5.4505149405	"meanmale"	"female"
0.5998484435	"meanmale"	"female"
1.9547423395	"meanmale"	"female"
NA	"meanmale"	"female"
0.978094073	"meanmale"	"female"
0.00910144374999999	"meanmale"	"female"
NA	"meanmale"	"female"
1.94066731675	"meanmale"	"female"
0.27961250725	"meanmale"	"female"
-0.9763814495	"meanmale"	"female"
-1.7676224125	"meanmale"	"female"
NA	"meanmale"	"female"
-0.48529537925	"meanmale"	"female"
2.965387159	"meanmale"	"female"
1.09679827	"meanmale"	"female"
0.9620049555	"meanmale"	"female"
7.25094249475	"meanmale"	"female"
-0.1353572445	"meanmale"	"female"
0.1262849515	"meanmale"	"female"
0.8700917875	"meanmale"	"female"
1.1756964475	"meanmale"	"female"
-1.28123438075	"meanmale"	"female"
NA	"meanmale"	"female"
2.909115843	"meanmale"	"female"
NA	"meanmale"	"female"
-0.69794341775	"meanmale"	"female"
-0.84482299875	"meanmale"	"female"
4.396119689	"meanmale"	"female"
-4.82865288225	"meanmale"	"female"
0.13018019925	"meanmale"	"female"
NA	"meanmale"	"female"
0.784642453	"meanmale"	"female"
NA	"meanmale"	"female"
-0.361678925	"meanmale"	"female"
0.856484194	"meanmale"	"female"
4.674799568	"meanmale"	"female"
-1.13933647725	"meanmale"	"female"
NA	"meanmale"	"female"
1.40577639025	"meanmale"	"female"
0.12742551775	"meanmale"	"female"
-0.7983852025	"meanmale"	"female"
-0.4717373985	"meanmale"	"female"
-4.00471593975	"meanmale"	"female"
-1.16323432325	"meanmale"	"female"
0.58796946275	"meanmale"	"female"
3.84379229375	"meanmale"	"female"
-1.1954010675	"meanmale"	"female"
0.11011015175	"meanmale"	"female"
-1.678302827	"meanmale"	"female"
NA	"meanmale"	"female"
3.01125620225	"meanmale"	"female"
1.661867994	"meanmale"	"female"
-1.81354346025	"meanmale"	"female"
-0.9298515945	"meanmale"	"female"
0.09281401125	"meanmale"	"female"
-5.5688047665	"meanmale"	"female"
-0.8171196025	"meanmale"	"female"
-1.59948610275	"meanmale"	"female"
1.06961064275	"meanmale"	"female"
2.210013535	"meanmale"	"female"
-0.000804788250000021	"meanmale"	"female"
0.03526152725	"meanmale"	"female"
0.4761788965	"meanmale"	"female"
-0.067621852	"meanmale"	"female"
0.36778814225	"meanmale"	"female"
-1.45986371375	"meanmale"	"female"
-1.37685948175	"meanmale"	"female"
3.380333234	"meanmale"	"female"
-1.81191383425	"meanmale"	"female"
4.30766572875	"meanmale"	"female"
-0.68032841075	"meanmale"	"female"
0.67715339725	"meanmale"	"female"
2.63019711025	"meanmale"	"female"
1.9720098675	"meanmale"	"female"
0.11473861425	"meanmale"	"female"
2.172581032	"meanmale"	"female"
-2.36629997725	"meanmale"	"female"
1.4430052315	"meanmale"	"female"
6.1117416395	"meanmale"	"female"
0.04351407975	"meanmale"	"female"
0.44419284925	"meanmale"	"female"
0.940263017	"meanmale"	"female"
0.8061246895	"meanmale"	"female"
2.465350727	"meanmale"	"female"
-0.97440786875	"meanmale"	"female"
-1.033806102	"meanmale"	"female"
-0.229481429	"meanmale"	"female"
1.09236423575	"meanmale"	"female"
NA	"meanmale"	"female"
-2.51729143125	"meanmale"	"female"
2.38097344675	"meanmale"	"female"
0.20127748275	"meanmale"	"female"
1.53748264025	"meanmale"	"female"
6.6501496405	"meanmale"	"female"
1.23469859825	"meanmale"	"female"
-0.6139852975	"meanmale"	"female"
-1.246935399	"meanmale"	"female"
-1.42551878775	"meanmale"	"female"
0.275339471	"meanmale"	"female"
-2.2138063525	"meanmale"	"female"
0.6363554035	"meanmale"	"female"
0.11317802425	"meanmale"	"female"
-1.469881	"meanmale"	"female"
2.11165366875	"meanmale"	"female"
-0.941949151	"meanmale"	"female"
5.1434879245	"meanmale"	"female"
NA	"meanmale"	"female"
2.82501707425	"meanmale"	"female"
NA	"meanmale"	"female"
NA	"meanmale"	"female"
-0.11551876	"meanmale"	"female"
0.39870737425	"meanmale"	"female"
0.754177889	"meanmale"	"female"
0.43947212025	"meanmale"	"female"
-0.7376973625	"meanmale"	"female"
NA	"meanmale"	"female"
-2.3839191465	"meanmale"	"female"
-1.8023336705	"meanmale"	"female"
1.140489437	"meanmale"	"female"
-2.54546691625	"meanmale"	"female"
-2.36532301075	"meanmale"	"female"
1.70428407775	"meanmale"	"female"
-1.88249035425	"meanmale"	"female"
1.86658894625	"meanmale"	"female"
NA	"meanmale"	"female"
4.22480831475	"meanmale"	"female"
1.443524294	"meanmale"	"female"
NA	"meanmale"	"female"
NA	"meanmale"	"female"
0.8678940845	"meanmale"	"female"
-0.94873091675	"meanmale"	"female"
0.079027576	"meanmale"	"female"
4.27732496375	"meanmale"	"female"
-0.4651236185	"meanmale"	"female"
NA	"meanmale"	"female"
1.14871769975	"meanmale"	"female"
1.96306123625	"meanmale"	"female"
-0.662995233	"meanmale"	"female"
NA	"meanmale"	"female"
NA	"meanmale"	"female"
-0.76384415525	"meanmale"	"female"
1.83269137	"meanmale"	"female"
